phase,patterns,corpus,searcher,threads_label,tag,thr,bytes,matches,min_ms,mean_ms,median_ms,max_ms,cv_pct,mbps,gbps,wrk,pattern_count,automaton_states,automaton_kib,build_ms,warmup,iters,log_file
A_speedup_curves,patterns_et_32,enron_corpus,pattern_sharded_prefix,26,,26,1421183736,58367984,2507.527,2596.084,2630.581,2642.134,2.30,522.07,4.3795,26,44678,508896,518942.72,328.115,2,5,runs/idealab-X870E-AORUS-MASTER/A_speedup_curves/patterns_et_32__enron_corpus__pattern_sharded_prefix__T26.log
A_speedup_curves,patterns_et_32,enron_corpus,pattern_sharded_prefix,28,,28,1421183736,58367984,2610.649,2670.710,2613.144,2764.634,3.01,507.49,4.2571,28,44678,508896,518942.72,319.175,2,5,runs/idealab-X870E-AORUS-MASTER/A_speedup_curves/patterns_et_32__enron_corpus__pattern_sharded_prefix__T28.log
A_speedup_curves,patterns_et_32,enron_corpus,pattern_sharded_prefix,30,,30,1421183736,58367984,2553.899,2562.663,2564.931,2569.206,0.25,528.88,4.4366,30,44678,508896,518942.72,314.856,2,5,runs/idealab-X870E-AORUS-MASTER/A_speedup_curves/patterns_et_32__enron_corpus__pattern_sharded_prefix__T30.log
A_speedup_curves,patterns_et_32,enron_corpus,pattern_sharded_prefix,32,,32,1421183736,58367984,2524.898,2543.670,2548.539,2554.257,0.45,532.83,4.4697,32,44678,508896,518942.72,316.849,2,5,runs/idealab-X870E-AORUS-MASTER/A_speedup_curves/patterns_et_32__enron_corpus__pattern_sharded_prefix__T32.log
A_speedup_curves,patterns_et_32,enron_corpus,pattern_sharded_prefix,4,,4,1421183736,58367984,3086.456,3090.465,3090.039,3094.769,0.12,438.56,3.6789,4,44678,508896,518942.72,323.462,2,5,runs/idealab-X870E-AORUS-MASTER/A_speedup_curves/patterns_et_32__enron_corpus__pattern_sharded_prefix__T4.log
A_speedup_curves,patterns_et_32,enron_corpus,pattern_sharded_prefix,6,,6,1421183736,58367984,2860.347,2863.225,2863.920,2865.110,0.07,473.36,3.9709,6,44678,508896,518942.72,325.310,2,5,runs/idealab-X870E-AORUS-MASTER/A_speedup_curves/patterns_et_32__enron_corpus__pattern_sharded_prefix__T6.log
A_speedup_curves,patterns_et_32,enron_corpus,pattern_sharded_prefix,8,,8,1421183736,58367984,2519.459,2522.924,2524.095,2524.656,0.08,537.21,4.5065,8,44678,508896,518942.72,332.285,2,5,runs/idealab-X870E-AORUS-MASTER/A_speedup_curves/patterns_et_32__enron_corpus__pattern_sharded_prefix__T8.log
A_speedup_curves,patterns_et_32,enron_corpus,pthread_2d_sharded_chunked,1,,1,1421183736,58367984,6046.823,6047.313,6047.477,6047.762,0.01,224.12,1.8801,1,44678,508896,518942.72,309.932,2,5,runs/idealab-X870E-AORUS-MASTER/A_speedup_curves/patterns_et_32__enron_corpus__pthread_2d_sharded_chunked__T1.log
A_speedup_curves,patterns_et_32,enron_corpus,pthread_2d_sharded_chunked,10,,10,1421183736,58367984,903.012,908.688,906.209,916.398,0.64,1491.54,12.5120,10,44678,508896,518942.72,340.097,2,5,runs/idealab-X870E-AORUS-MASTER/A_speedup_curves/patterns_et_32__enron_corpus__pthread_2d_sharded_chunked__T10.log
A_speedup_curves,patterns_et_32,enron_corpus,pthread_2d_sharded_chunked,12,,12,1421183736,58367984,773.631,778.416,780.413,781.464,0.44,1741.16,14.6059,12,44678,508896,518942.72,336.466,2,5,runs/idealab-X870E-AORUS-MASTER/A_speedup_curves/patterns_et_32__enron_corpus__pthread_2d_sharded_chunked__T12.log
A_speedup_curves,patterns_et_32,enron_corpus,pthread_2d_sharded_chunked,14,,14,1421183736,58367984,681.668,686.905,684.219,695.907,0.90,1973.12,16.5517,14,44678,508896,518942.72,325.701,2,5,runs/idealab-X870E-AORUS-MASTER/A_speedup_curves/patterns_et_32__enron_corpus__pthread_2d_sharded_chunked__T14.log
A_speedup_curves,patterns_et_32,enron_corpus,pthread_2d_sharded_chunked,16,,16,1421183736,58367984,613.712,620.180,621.893,626.083,0.96,2185.41,18.3325,16,44678,508896,518942.72,323.785,2,5,runs/idealab-X870E-AORUS-MASTER/A_speedup_curves/patterns_et_32__enron_corpus__pthread_2d_sharded_chunked__T16.log
A_speedup_curves,patterns_et_32,enron_corpus,pthread_2d_sharded_chunked,18,,18,1421183736,58367984,638.461,641.530,642.745,643.348,0.34,2112.68,17.7224,18,44678,508896,518942.72,341.744,2,5,runs/idealab-X870E-AORUS-MASTER/A_speedup_curves/patterns_et_32__enron_corpus__pthread_2d_sharded_chunked__T18.log
A_speedup_curves,patterns_et_32,enron_corpus,pthread_2d_sharded_chunked,2,,2,1421183736,58367984,4061.985,4066.956,4066.211,4074.781,0.12,333.26,2.7956,2,44678,508896,518942.72,331.460,2,5,runs/idealab-X870E-AORUS-MASTER/A_speedup_curves/patterns_et_32__enron_corpus__pthread_2d_sharded_chunked__T2.log
A_speedup_curves,patterns_et_32,enron_corpus,pthread_2d_sharded_chunked,20,,20,1421183736,58367984,581.590,591.649,593.518,602.051,1.39,2290.79,19.2166,20,44678,508896,518942.72,325.913,2,5,runs/idealab-X870E-AORUS-MASTER/A_speedup_curves/patterns_et_32__enron_corpus__pthread_2d_sharded_chunked__T20.log
A_speedup_curves,patterns_et_32,enron_corpus,pthread_2d_sharded_chunked,22,,22,1421183736,58367984,550.535,556.491,553.820,566.235,1.14,2435.52,20.4306,22,44678,508896,518942.72,322.357,2,5,runs/idealab-X870E-AORUS-MASTER/A_speedup_curves/patterns_et_32__enron_corpus__pthread_2d_sharded_chunked__T22.log
A_speedup_curves,patterns_et_32,enron_corpus,pthread_2d_sharded_chunked,24,,24,1421183736,58367984,513.021,521.113,524.018,527.960,1.29,2600.87,21.8177,24,44678,508896,518942.72,331.568,2,5,runs/idealab-X870E-AORUS-MASTER/A_speedup_curves/patterns_et_32__enron_corpus__pthread_2d_sharded_chunked__T24.log
A_speedup_curves,patterns_et_32,enron_corpus,pthread_2d_sharded_chunked,26,,26,1421183736,58367984,493.404,500.090,500.919,507.500,1.21,2710.20,22.7348,26,44678,508896,518942.72,328.097,2,5,runs/idealab-X870E-AORUS-MASTER/A_speedup_curves/patterns_et_32__enron_corpus__pthread_2d_sharded_chunked__T26.log
A_speedup_curves,patterns_et_32,enron_corpus,pthread_2d_sharded_chunked,28,,28,1421183736,58367984,464.182,468.244,467.727,471.041,0.61,2894.53,24.2811,28,44678,508896,518942.72,318.053,2,5,runs/idealab-X870E-AORUS-MASTER/A_speedup_curves/patterns_et_32__enron_corpus__pthread_2d_sharded_chunked__T28.log
A_speedup_curves,patterns_et_32,enron_corpus,pthread_2d_sharded_chunked,30,,30,1421183736,58367984,438.493,442.741,439.916,448.280,1.04,3061.26,25.6797,30,44678,508896,518942.72,317.645,2,5,runs/idealab-X870E-AORUS-MASTER/A_speedup_curves/patterns_et_32__enron_corpus__pthread_2d_sharded_chunked__T30.log
A_speedup_curves,patterns_et_32,enron_corpus,pthread_2d_sharded_chunked,32,,32,1421183736,58367984,421.731,427.772,425.958,435.235,1.28,3168.38,26.5783,32,44678,508896,518942.72,314.038,2,5,runs/idealab-X870E-AORUS-MASTER/A_speedup_curves/patterns_et_32__enron_corpus__pthread_2d_sharded_chunked__T32.log
A_speedup_curves,patterns_et_32,enron_corpus,pthread_2d_sharded_chunked,4,,4,1421183736,58367984,2111.149,2120.466,2125.407,2126.684,0.37,639.17,5.3618,4,44678,508896,518942.72,345.672,2,5,runs/idealab-X870E-AORUS-MASTER/A_speedup_curves/patterns_et_32__enron_corpus__pthread_2d_sharded_chunked__T4.log
A_speedup_curves,patterns_et_32,enron_corpus,pthread_2d_sharded_chunked,6,,6,1421183736,58367984,1436.576,1438.444,1438.314,1440.457,0.13,942.23,7.9040,6,44678,508896,518942.72,335.927,2,5,runs/idealab-X870E-AORUS-MASTER/A_speedup_curves/patterns_et_32__enron_corpus__pthread_2d_sharded_chunked__T6.log
A_speedup_curves,patterns_et_32,enron_corpus,pthread_2d_sharded_chunked,8,,8,1421183736,58367984,1109.722,1116.630,1118.480,1119.190,0.36,1213.78,10.1820,8,44678,508896,518942.72,327.917,2,5,runs/idealab-X870E-AORUS-MASTER/A_speedup_curves/patterns_et_32__enron_corpus__pthread_2d_sharded_chunked__T8.log
A_speedup_curves,patterns_et_32,enron_corpus,pthread_chunked,1,,1,1421183736,58367984,6436.079,6436.802,6436.977,6437.098,0.01,210.56,1.7663,1,44678,508896,518942.72,339.697,2,5,runs/idealab-X870E-AORUS-MASTER/A_speedup_curves/patterns_et_32__enron_corpus__pthread_chunked__T1.log
A_speedup_curves,patterns_et_32,enron_corpus,pthread_chunked,10,,10,1421183736,58367984,793.374,797.412,794.485,809.253,0.84,1699.68,14.2580,10,44678,508896,518942.72,327.739,2,5,runs/idealab-X870E-AORUS-MASTER/A_speedup_curves/patterns_et_32__enron_corpus__pthread_chunked__T10.log
A_speedup_curves,patterns_et_32,enron_corpus,pthread_chunked,12,,12,1421183736,58367984,671.364,690.926,687.066,712.817,2.54,1961.64,16.4554,12,44678,508896,518942.72,317.034,2,5,runs/idealab-X870E-AORUS-MASTER/A_speedup_curves/patterns_et_32__enron_corpus__pthread_chunked__T12.log
A_speedup_curves,patterns_et_32,enron_corpus,pthread_chunked,14,,14,1421183736,58367984,614.371,622.001,616.723,636.583,1.51,2179.01,18.2789,14,44678,508896,518942.72,321.206,2,5,runs/idealab-X870E-AORUS-MASTER/A_speedup_curves/patterns_et_32__enron_corpus__pthread_chunked__T14.log
A_speedup_curves,patterns_et_32,enron_corpus,pthread_chunked,16,,16,1421183736,58367984,543.986,554.272,554.369,560.428,1.14,2445.27,20.5124,16,44678,508896,518942.72,325.166,2,5,runs/idealab-X870E-AORUS-MASTER/A_speedup_curves/patterns_et_32__enron_corpus__pthread_chunked__T16.log
A_speedup_curves,patterns_et_32,enron_corpus,pthread_chunked,18,,18,1421183736,58367984,532.875,537.871,538.094,542.420,0.66,2519.83,21.1379,18,44678,508896,518942.72,328.909,2,5,runs/idealab-X870E-AORUS-MASTER/A_speedup_curves/patterns_et_32__enron_corpus__pthread_chunked__T18.log
A_speedup_curves,patterns_et_32,enron_corpus,pthread_chunked,2,,2,1421183736,58367984,3402.774,3418.790,3421.989,3424.798,0.26,396.44,3.3256,2,44678,508896,518942.72,310.466,2,5,runs/idealab-X870E-AORUS-MASTER/A_speedup_curves/patterns_et_32__enron_corpus__pthread_chunked__T2.log
A_speedup_curves,patterns_et_32,enron_corpus,pthread_chunked,20,,20,1421183736,58367984,508.387,514.305,510.688,528.969,1.66,2635.30,22.1065,20,44678,508896,518942.72,323.886,2,5,runs/idealab-X870E-AORUS-MASTER/A_speedup_curves/patterns_et_32__enron_corpus__pthread_chunked__T20.log
A_speedup_curves,patterns_et_32,enron_corpus,pthread_chunked,22,,22,1421183736,58367984,468.978,480.855,480.091,492.648,1.90,2818.62,23.6443,22,44678,508896,518942.72,329.060,2,5,runs/idealab-X870E-AORUS-MASTER/A_speedup_curves/patterns_et_32__enron_corpus__pthread_chunked__T22.log
A_speedup_curves,patterns_et_32,enron_corpus,pthread_chunked,24,,24,1421183736,58367984,453.864,456.458,457.034,457.422,0.32,2969.27,24.9080,24,44678,508896,518942.72,329.249,2,5,runs/idealab-X870E-AORUS-MASTER/A_speedup_curves/patterns_et_32__enron_corpus__pthread_chunked__T24.log
A_speedup_curves,patterns_et_32,enron_corpus,pthread_chunked,26,,26,1421183736,58367984,433.929,438.912,437.721,447.883,1.24,3087.97,25.9038,26,44678,508896,518942.72,321.232,2,5,runs/idealab-X870E-AORUS-MASTER/A_speedup_curves/patterns_et_32__enron_corpus__pthread_chunked__T26.log
A_speedup_curves,patterns_et_32,enron_corpus,pthread_chunked,28,,28,1421183736,58367984,401.143,404.805,403.947,408.180,0.80,3348.15,28.0863,28,44678,508896,518942.72,324.900,2,5,runs/idealab-X870E-AORUS-MASTER/A_speedup_curves/patterns_et_32__enron_corpus__pthread_chunked__T28.log
A_speedup_curves,patterns_et_32,enron_corpus,pthread_chunked,30,,30,1421183736,58367984,381.455,383.989,384.659,385.464,0.43,3529.64,29.6088,30,44678,508896,518942.72,316.630,2,5,runs/idealab-X870E-AORUS-MASTER/A_speedup_curves/patterns_et_32__enron_corpus__pthread_chunked__T30.log
A_speedup_curves,patterns_et_32,enron_corpus,pthread_chunked,32,,32,1421183736,58367984,372.181,374.129,372.415,378.966,0.78,3622.67,30.3891,32,44678,508896,518942.72,320.863,2,5,runs/idealab-X870E-AORUS-MASTER/A_speedup_curves/patterns_et_32__enron_corpus__pthread_chunked__T32.log
A_speedup_curves,patterns_et_32,enron_corpus,pthread_chunked,4,,4,1421183736,58367984,1781.719,1809.960,1819.082,1827.196,1.12,748.83,6.2816,4,44678,508896,518942.72,327.461,2,5,runs/idealab-X870E-AORUS-MASTER/A_speedup_curves/patterns_et_32__enron_corpus__pthread_chunked__T4.log
A_speedup_curves,patterns_et_32,enron_corpus,pthread_chunked,6,,6,1421183736,58367984,1247.239,1253.642,1255.485,1256.281,0.30,1081.13,9.0691,6,44678,508896,518942.72,342.568,2,5,runs/idealab-X870E-AORUS-MASTER/A_speedup_curves/patterns_et_32__enron_corpus__pthread_chunked__T6.log
A_speedup_curves,patterns_et_32,enron_corpus,pthread_chunked,8,,8,1421183736,58367984,982.912,993.468,986.352,1007.713,1.30,1364.26,11.4442,8,44678,508896,518942.72,325.197,2,5,runs/idealab-X870E-AORUS-MASTER/A_speedup_curves/patterns_et_32__enron_corpus__pthread_chunked__T8.log
A_speedup_curves,patterns_et_32,enron_corpus,pthread_chunked_flat,1,,1,1421183736,58367984,6035.276,6036.061,6036.003,6037.186,0.01,224.54,1.8836,1,44678,508896,518942.72,310.235,2,5,runs/idealab-X870E-AORUS-MASTER/A_speedup_curves/patterns_et_32__enron_corpus__pthread_chunked_flat__T1.log
A_speedup_curves,patterns_et_32,enron_corpus,pthread_chunked_flat,10,,10,1421183736,58367984,735.484,744.960,738.285,767.389,1.78,1819.35,15.2618,10,44678,508896,518942.72,344.997,2,5,runs/idealab-X870E-AORUS-MASTER/A_speedup_curves/patterns_et_32__enron_corpus__pthread_chunked_flat__T10.log
A_speedup_curves,patterns_et_32,enron_corpus,pthread_chunked_flat,12,,12,1421183736,58367984,630.023,646.638,643.472,668.415,2.23,2095.99,17.5824,12,44678,508896,518942.72,327.420,2,5,runs/idealab-X870E-AORUS-MASTER/A_speedup_curves/patterns_et_32__enron_corpus__pthread_chunked_flat__T12.log
A_speedup_curves,patterns_et_32,enron_corpus,pthread_chunked_flat,14,,14,1421183736,58367984,570.329,580.010,578.732,590.972,1.43,2336.76,19.6022,14,44678,508896,518942.72,326.801,2,5,runs/idealab-X870E-AORUS-MASTER/A_speedup_curves/patterns_et_32__enron_corpus__pthread_chunked_flat__T14.log
A_speedup_curves,patterns_et_32,enron_corpus,pthread_chunked_flat,16,,16,1421183736,58367984,504.620,514.346,516.960,519.653,1.18,2635.09,22.1047,16,44678,508896,518942.72,334.550,2,5,runs/idealab-X870E-AORUS-MASTER/A_speedup_curves/patterns_et_32__enron_corpus__pthread_chunked_flat__T16.log
A_speedup_curves,patterns_et_32,enron_corpus,pthread_chunked_flat,18,,18,1421183736,58367984,497.439,504.242,503.930,510.702,1.13,2687.89,22.5477,18,44678,508896,518942.72,324.745,2,5,runs/idealab-X870E-AORUS-MASTER/A_speedup_curves/patterns_et_32__enron_corpus__pthread_chunked_flat__T18.log
A_speedup_curves,patterns_et_32,enron_corpus,pthread_chunked_flat,2,,2,1421183736,58367984,3159.243,3164.057,3160.746,3177.630,0.24,428.36,3.5933,2,44678,508896,518942.72,326.231,2,5,runs/idealab-X870E-AORUS-MASTER/A_speedup_curves/patterns_et_32__enron_corpus__pthread_chunked_flat__T2.log
A_speedup_curves,patterns_et_32,enron_corpus,pthread_chunked_flat,20,,20,1421183736,58367984,468.746,474.785,471.212,487.128,1.55,2854.65,23.9465,20,44678,508896,518942.72,327.704,2,5,runs/idealab-X870E-AORUS-MASTER/A_speedup_curves/patterns_et_32__enron_corpus__pthread_chunked_flat__T20.log
A_speedup_curves,patterns_et_32,enron_corpus,pthread_chunked_flat,22,,22,1421183736,58367984,439.525,443.273,442.422,446.240,0.64,3057.59,25.6489,22,44678,508896,518942.72,330.842,2,5,runs/idealab-X870E-AORUS-MASTER/A_speedup_curves/patterns_et_32__enron_corpus__pthread_chunked_flat__T22.log
A_speedup_curves,patterns_et_32,enron_corpus,pthread_chunked_flat,24,,24,1421183736,58367984,415.128,423.692,424.769,428.981,1.23,3198.90,26.8343,24,44678,508896,518942.72,337.766,2,5,runs/idealab-X870E-AORUS-MASTER/A_speedup_curves/patterns_et_32__enron_corpus__pthread_chunked_flat__T24.log
A_speedup_curves,patterns_et_32,enron_corpus,pthread_chunked_flat,26,,26,1421183736,58367984,398.638,403.114,403.215,408.217,0.89,3362.19,28.2041,26,44678,508896,518942.72,359.202,2,5,runs/idealab-X870E-AORUS-MASTER/A_speedup_curves/patterns_et_32__enron_corpus__pthread_chunked_flat__T26.log
A_speedup_curves,patterns_et_32,enron_corpus,pthread_chunked_flat,28,,28,1421183736,58367984,367.526,371.220,370.615,377.333,1.06,3651.06,30.6273,28,44678,508896,518942.72,321.948,2,5,runs/idealab-X870E-AORUS-MASTER/A_speedup_curves/patterns_et_32__enron_corpus__pthread_chunked_flat__T28.log
A_speedup_curves,patterns_et_32,enron_corpus,pthread_chunked_flat,30,,30,1421183736,58367984,350.150,353.169,351.144,361.893,1.40,3837.67,32.1927,30,44678,508896,518942.72,320.278,2,5,runs/idealab-X870E-AORUS-MASTER/A_speedup_curves/patterns_et_32__enron_corpus__pthread_chunked_flat__T30.log
A_speedup_curves,patterns_et_32,enron_corpus,pthread_chunked_flat,32,,32,1421183736,58367984,335.130,340.548,343.200,345.049,1.46,3979.90,33.3858,32,44678,508896,518942.72,317.219,2,5,runs/idealab-X870E-AORUS-MASTER/A_speedup_curves/patterns_et_32__enron_corpus__pthread_chunked_flat__T32.log
A_speedup_curves,patterns_et_32,enron_corpus,pthread_chunked_flat,4,,4,1421183736,58367984,1666.140,1681.297,1687.237,1691.939,0.73,806.13,6.7623,4,44678,508896,518942.72,328.315,2,5,runs/idealab-X870E-AORUS-MASTER/A_speedup_curves/patterns_et_32__enron_corpus__pthread_chunked_flat__T4.log
A_speedup_curves,patterns_et_32,enron_corpus,pthread_chunked_flat,6,,6,1421183736,58367984,1145.022,1151.372,1148.782,1161.696,0.55,1177.16,9.8747,6,44678,508896,518942.72,325.499,2,5,runs/idealab-X870E-AORUS-MASTER/A_speedup_curves/patterns_et_32__enron_corpus__pthread_chunked_flat__T6.log
A_speedup_curves,patterns_et_32,enron_corpus,pthread_chunked_flat,8,,8,1421183736,58367984,886.496,911.123,897.269,938.868,2.75,1487.56,12.4785,8,44678,508896,518942.72,326.003,2,5,runs/idealab-X870E-AORUS-MASTER/A_speedup_curves/patterns_et_32__enron_corpus__pthread_chunked_flat__T8.log
A_speedup_curves,patterns_et_32,enron_corpus,pthread_chunked_v2,1,,1,1421183736,58367984,6461.136,6462.426,6461.622,6464.665,0.02,209.73,1.7593,1,44678,508896,518942.72,313.050,2,5,runs/idealab-X870E-AORUS-MASTER/A_speedup_curves/patterns_et_32__enron_corpus__pthread_chunked_v2__T1.log
A_speedup_curves,patterns_et_32,enron_corpus,pthread_chunked_v2,10,,10,1421183736,58367984,785.496,789.014,785.975,800.055,0.79,1717.77,14.4097,10,44678,508896,518942.72,354.043,2,5,runs/idealab-X870E-AORUS-MASTER/A_speedup_curves/patterns_et_32__enron_corpus__pthread_chunked_v2__T10.log
A_speedup_curves,patterns_et_32,enron_corpus,pthread_chunked_v2,12,,12,1421183736,58367984,667.029,673.551,671.166,684.487,1.01,2012.24,16.8799,12,44678,508896,518942.72,322.251,2,5,runs/idealab-X870E-AORUS-MASTER/A_speedup_curves/patterns_et_32__enron_corpus__pthread_chunked_v2__T12.log
A_speedup_curves,patterns_et_32,enron_corpus,pthread_chunked_v2,14,,14,1421183736,58367984,603.899,613.037,611.465,628.513,1.66,2210.87,18.5462,14,44678,508896,518942.72,321.725,2,5,runs/idealab-X870E-AORUS-MASTER/A_speedup_curves/patterns_et_32__enron_corpus__pthread_chunked_v2__T14.log
A_speedup_curves,patterns_et_32,enron_corpus,pthread_chunked_v2,16,,16,1421183736,58367984,534.231,544.305,544.272,550.044,1.15,2490.05,20.8881,16,44678,508896,518942.72,331.312,2,5,runs/idealab-X870E-AORUS-MASTER/A_speedup_curves/patterns_et_32__enron_corpus__pthread_chunked_v2__T16.log
A_speedup_curves,patterns_et_32,enron_corpus,pthread_chunked_v2,18,,18,1421183736,58367984,526.797,545.280,548.910,554.916,1.98,2485.60,20.8507,18,44678,508896,518942.72,320.344,2,5,runs/idealab-X870E-AORUS-MASTER/A_speedup_curves/patterns_et_32__enron_corpus__pthread_chunked_v2__T18.log
A_speedup_curves,patterns_et_32,enron_corpus,pthread_chunked_v2,2,,2,1421183736,58367984,3351.274,3361.499,3367.126,3369.902,0.28,403.20,3.3823,2,44678,508896,518942.72,316.754,2,5,runs/idealab-X870E-AORUS-MASTER/A_speedup_curves/patterns_et_32__enron_corpus__pthread_chunked_v2__T2.log
A_speedup_curves,patterns_et_32,enron_corpus,pthread_chunked_v2,20,,20,1421183736,58367984,496.911,503.213,504.044,508.202,0.82,2693.38,22.5937,20,44678,508896,518942.72,320.664,2,5,runs/idealab-X870E-AORUS-MASTER/A_speedup_curves/patterns_et_32__enron_corpus__pthread_chunked_v2__T20.log
A_speedup_curves,patterns_et_32,enron_corpus,pthread_chunked_v2,22,,22,1421183736,58367984,465.613,469.094,467.182,475.177,0.87,2889.28,24.2371,22,44678,508896,518942.72,330.803,2,5,runs/idealab-X870E-AORUS-MASTER/A_speedup_curves/patterns_et_32__enron_corpus__pthread_chunked_v2__T22.log
A_speedup_curves,patterns_et_32,enron_corpus,pthread_chunked_v2,24,,24,1421183736,58367984,442.048,450.549,452.421,455.765,1.28,3008.21,25.2347,24,44678,508896,518942.72,336.776,2,5,runs/idealab-X870E-AORUS-MASTER/A_speedup_curves/patterns_et_32__enron_corpus__pthread_chunked_v2__T24.log
A_speedup_curves,patterns_et_32,enron_corpus,pthread_chunked_v2,26,,26,1421183736,58367984,424.093,424.794,424.493,426.348,0.21,3190.59,26.7646,26,44678,508896,518942.72,327.506,2,5,runs/idealab-X870E-AORUS-MASTER/A_speedup_curves/patterns_et_32__enron_corpus__pthread_chunked_v2__T26.log
A_speedup_curves,patterns_et_32,enron_corpus,pthread_chunked_v2,28,,28,1421183736,58367984,390.756,395.998,395.152,402.688,1.30,3422.61,28.7109,28,44678,508896,518942.72,319.578,2,5,runs/idealab-X870E-AORUS-MASTER/A_speedup_curves/patterns_et_32__enron_corpus__pthread_chunked_v2__T28.log
A_speedup_curves,patterns_et_32,enron_corpus,pthread_chunked_v2,30,,30,1421183736,58367984,375.507,379.066,379.274,383.501,0.89,3575.49,29.9934,30,44678,508896,518942.72,315.736,2,5,runs/idealab-X870E-AORUS-MASTER/A_speedup_curves/patterns_et_32__enron_corpus__pthread_chunked_v2__T30.log
A_speedup_curves,patterns_et_32,enron_corpus,pthread_chunked_v2,32,,32,1421183736,58367984,362.062,367.650,368.713,370.468,0.90,3686.51,30.9247,32,44678,508896,518942.72,320.885,2,5,runs/idealab-X870E-AORUS-MASTER/A_speedup_curves/patterns_et_32__enron_corpus__pthread_chunked_v2__T32.log
A_speedup_curves,patterns_et_32,enron_corpus,pthread_chunked_v2,4,,4,1421183736,58367984,1800.382,1801.251,1800.885,1803.046,0.06,752.45,6.3120,4,44678,508896,518942.72,340.399,2,5,runs/idealab-X870E-AORUS-MASTER/A_speedup_curves/patterns_et_32__enron_corpus__pthread_chunked_v2__T4.log
A_speedup_curves,patterns_et_32,enron_corpus,pthread_chunked_v2,6,,6,1421183736,58367984,1215.468,1222.055,1216.504,1231.863,0.70,1109.07,9.3036,6,44678,508896,518942.72,335.735,2,5,runs/idealab-X870E-AORUS-MASTER/A_speedup_curves/patterns_et_32__enron_corpus__pthread_chunked_v2__T6.log
