phase,patterns,corpus,searcher,threads_label,tag,thr,bytes,matches,min_ms,mean_ms,median_ms,max_ms,cv_pct,mbps,gbps,wrk,pattern_count,automaton_states,automaton_kib,build_ms,warmup,iters,log_file
A_speedup_curves,patterns_snort,enron_corpus,pthread_chunked_v2,8,,8,1421183736,17853987,567.538,568.534,568.620,569.584,0.14,2383.93,19.9979,8,4188,55479,56555.52,28.313,2,5,runs/workstation_2026-06-30/A_speedup_curves/patterns_snort__enron_corpus__pthread_chunked_v2__T8.log
A_speedup_curves,patterns_snort,enron_corpus,pthread_chunked_v3,1,,1,1421183736,17853987,4124.185,4127.561,4124.590,4132.731,0.10,328.36,2.7545,1,4188,55479,56555.52,28.089,2,5,runs/workstation_2026-06-30/A_speedup_curves/patterns_snort__enron_corpus__pthread_chunked_v3__T1.log
A_speedup_curves,patterns_snort,enron_corpus,pthread_chunked_v3,10,,10,1421183736,17853987,468.499,468.741,468.605,469.135,0.06,2891.46,24.2553,10,4188,55479,56555.52,28.776,2,5,runs/workstation_2026-06-30/A_speedup_curves/patterns_snort__enron_corpus__pthread_chunked_v3__T10.log
A_speedup_curves,patterns_snort,enron_corpus,pthread_chunked_v3,12,,12,1421183736,17853987,402.045,402.472,402.476,403.050,0.10,3367.55,28.2491,12,4188,55479,56555.52,28.401,2,5,runs/workstation_2026-06-30/A_speedup_curves/patterns_snort__enron_corpus__pthread_chunked_v3__T12.log
A_speedup_curves,patterns_snort,enron_corpus,pthread_chunked_v3,14,,14,1421183736,17853987,346.083,346.457,346.461,346.722,0.07,3912.02,32.8164,14,4188,55479,56555.52,27.763,2,5,runs/workstation_2026-06-30/A_speedup_curves/patterns_snort__enron_corpus__pthread_chunked_v3__T14.log
A_speedup_curves,patterns_snort,enron_corpus,pthread_chunked_v3,16,,16,1421183736,17853987,302.618,303.687,303.774,304.243,0.21,4462.96,37.4381,16,4188,55479,56555.52,29.798,2,5,runs/workstation_2026-06-30/A_speedup_curves/patterns_snort__enron_corpus__pthread_chunked_v3__T16.log
A_speedup_curves,patterns_snort,enron_corpus,pthread_chunked_v3,18,,18,1421183736,17853987,305.112,305.820,306.094,306.400,0.19,4431.84,37.1769,18,4188,55479,56555.52,27.500,2,5,runs/workstation_2026-06-30/A_speedup_curves/patterns_snort__enron_corpus__pthread_chunked_v3__T18.log
A_speedup_curves,patterns_snort,enron_corpus,pthread_chunked_v3,2,,2,1421183736,17853987,2126.941,2127.351,2127.425,2127.653,0.01,637.11,5.3444,2,4188,55479,56555.52,29.180,2,5,runs/workstation_2026-06-30/A_speedup_curves/patterns_snort__enron_corpus__pthread_chunked_v3__T2.log
A_speedup_curves,patterns_snort,enron_corpus,pthread_chunked_v3,20,,20,1421183736,17853987,279.895,280.226,280.098,280.773,0.12,4836.61,40.5725,20,4188,55479,56555.52,27.354,2,5,runs/workstation_2026-06-30/A_speedup_curves/patterns_snort__enron_corpus__pthread_chunked_v3__T20.log
A_speedup_curves,patterns_snort,enron_corpus,pthread_chunked_v3,22,,22,1421183736,17853987,258.435,259.295,259.490,260.103,0.25,5227.05,43.8476,22,4188,55479,56555.52,27.986,2,5,runs/workstation_2026-06-30/A_speedup_curves/patterns_snort__enron_corpus__pthread_chunked_v3__T22.log
A_speedup_curves,patterns_snort,enron_corpus,pthread_chunked_v3,24,,24,1421183736,17853987,239.167,239.501,239.485,239.870,0.11,5659.04,47.4715,24,4188,55479,56555.52,26.393,2,5,runs/workstation_2026-06-30/A_speedup_curves/patterns_snort__enron_corpus__pthread_chunked_v3__T24.log
A_speedup_curves,patterns_snort,enron_corpus,pthread_chunked_v3,26,,26,1421183736,17853987,222.918,223.110,223.115,223.270,0.06,6074.80,50.9591,26,4188,55479,56555.52,27.858,2,5,runs/workstation_2026-06-30/A_speedup_curves/patterns_snort__enron_corpus__pthread_chunked_v3__T26.log
A_speedup_curves,patterns_snort,enron_corpus,pthread_chunked_v3,28,,28,1421183736,17853987,211.156,211.628,211.280,213.203,0.42,6404.37,53.7237,28,4188,55479,56555.52,27.492,2,5,runs/workstation_2026-06-30/A_speedup_curves/patterns_snort__enron_corpus__pthread_chunked_v3__T28.log
A_speedup_curves,patterns_snort,enron_corpus,pthread_chunked_v3,30,,30,1421183736,17853987,199.655,200.378,199.904,202.532,0.60,6763.95,56.7402,30,4188,55479,56555.52,27.653,2,5,runs/workstation_2026-06-30/A_speedup_curves/patterns_snort__enron_corpus__pthread_chunked_v3__T30.log
A_speedup_curves,patterns_snort,enron_corpus,pthread_chunked_v3,32,,32,1421183736,17853987,190.815,191.820,191.086,194.242,0.75,7065.73,59.2716,32,4188,55479,56555.52,27.078,2,5,runs/workstation_2026-06-30/A_speedup_curves/patterns_snort__enron_corpus__pthread_chunked_v3__T32.log
A_speedup_curves,patterns_snort,enron_corpus,pthread_chunked_v3,4,,4,1421183736,17853987,1089.983,1090.608,1090.677,1090.982,0.04,1242.74,10.4249,4,4188,55479,56555.52,28.247,2,5,runs/workstation_2026-06-30/A_speedup_curves/patterns_snort__enron_corpus__pthread_chunked_v3__T4.log
A_speedup_curves,patterns_snort,enron_corpus,pthread_chunked_v3,6,,6,1421183736,17853987,732.594,732.956,733.058,733.136,0.03,1849.15,15.5118,6,4188,55479,56555.52,27.791,2,5,runs/workstation_2026-06-30/A_speedup_curves/patterns_snort__enron_corpus__pthread_chunked_v3__T6.log
A_speedup_curves,patterns_snort,enron_corpus,pthread_chunked_v3,8,,8,1421183736,17853987,575.415,575.718,575.844,575.918,0.04,2354.18,19.7483,8,4188,55479,56555.52,28.161,2,5,runs/workstation_2026-06-30/A_speedup_curves/patterns_snort__enron_corpus__pthread_chunked_v3__T8.log
A_speedup_curves,patterns_snort,enron_corpus,pthread_chunked_v3_flat,1,,1,1421183736,17853987,3961.454,3962.243,3961.998,3963.523,0.02,342.07,2.8695,1,4188,55479,56555.52,28.229,2,5,runs/workstation_2026-06-30/A_speedup_curves/patterns_snort__enron_corpus__pthread_chunked_v3_flat__T1.log
A_speedup_curves,patterns_snort,enron_corpus,pthread_chunked_v3_flat,10,,10,1421183736,17853987,451.089,451.568,451.731,451.899,0.08,3001.42,25.1777,10,4188,55479,56555.52,29.397,2,5,runs/workstation_2026-06-30/A_speedup_curves/patterns_snort__enron_corpus__pthread_chunked_v3_flat__T10.log
A_speedup_curves,patterns_snort,enron_corpus,pthread_chunked_v3_flat,12,,12,1421183736,17853987,385.013,385.559,385.544,386.073,0.13,3515.27,29.4882,12,4188,55479,56555.52,30.497,2,5,runs/workstation_2026-06-30/A_speedup_curves/patterns_snort__enron_corpus__pthread_chunked_v3_flat__T12.log
A_speedup_curves,patterns_snort,enron_corpus,pthread_chunked_v3_flat,14,,14,1421183736,17853987,332.827,333.044,332.943,333.436,0.07,4069.57,34.1380,14,4188,55479,56555.52,29.810,2,5,runs/workstation_2026-06-30/A_speedup_curves/patterns_snort__enron_corpus__pthread_chunked_v3_flat__T14.log
A_speedup_curves,patterns_snort,enron_corpus,pthread_chunked_v3_flat,16,,16,1421183736,17853987,290.807,291.191,291.096,291.663,0.12,4654.50,39.0448,16,4188,55479,56555.52,28.079,2,5,runs/workstation_2026-06-30/A_speedup_curves/patterns_snort__enron_corpus__pthread_chunked_v3_flat__T16.log
A_speedup_curves,patterns_snort,enron_corpus,pthread_chunked_v3_flat,18,,18,1421183736,17853987,292.754,293.452,293.698,293.973,0.18,4618.63,38.7439,18,4188,55479,56555.52,27.676,2,5,runs/workstation_2026-06-30/A_speedup_curves/patterns_snort__enron_corpus__pthread_chunked_v3_flat__T18.log
A_speedup_curves,patterns_snort,enron_corpus,pthread_chunked_v3_flat,2,,2,1421183736,17853987,2041.004,2041.656,2041.686,2041.997,0.02,663.85,5.5688,2,4188,55479,56555.52,28.729,2,5,runs/workstation_2026-06-30/A_speedup_curves/patterns_snort__enron_corpus__pthread_chunked_v3_flat__T2.log
A_speedup_curves,patterns_snort,enron_corpus,pthread_chunked_v3_flat,20,,20,1421183736,17853987,270.016,270.403,270.517,270.683,0.11,5012.31,42.0463,20,4188,55479,56555.52,26.471,2,5,runs/workstation_2026-06-30/A_speedup_curves/patterns_snort__enron_corpus__pthread_chunked_v3_flat__T20.log
A_speedup_curves,patterns_snort,enron_corpus,pthread_chunked_v3_flat,22,,22,1421183736,17853987,248.484,248.996,249.157,249.413,0.15,5443.25,45.6613,22,4188,55479,56555.52,28.100,2,5,runs/workstation_2026-06-30/A_speedup_curves/patterns_snort__enron_corpus__pthread_chunked_v3_flat__T22.log
A_speedup_curves,patterns_snort,enron_corpus,pthread_chunked_v3_flat,24,,24,1421183736,17853987,229.573,229.734,229.621,230.142,0.10,5899.65,49.4898,24,4188,55479,56555.52,28.911,2,5,runs/workstation_2026-06-30/A_speedup_curves/patterns_snort__enron_corpus__pthread_chunked_v3_flat__T24.log
A_speedup_curves,patterns_snort,enron_corpus,pthread_chunked_v3_flat,26,,26,1421183736,17853987,212.888,213.187,213.265,213.328,0.09,6357.54,53.3309,26,4188,55479,56555.52,26.483,2,5,runs/workstation_2026-06-30/A_speedup_curves/patterns_snort__enron_corpus__pthread_chunked_v3_flat__T26.log
A_speedup_curves,patterns_snort,enron_corpus,pthread_chunked_v3_flat,28,,28,1421183736,17853987,202.885,203.381,203.199,204.301,0.29,6664.06,55.9022,28,4188,55479,56555.52,28.182,2,5,runs/workstation_2026-06-30/A_speedup_curves/patterns_snort__enron_corpus__pthread_chunked_v3_flat__T28.log
A_speedup_curves,patterns_snort,enron_corpus,pthread_chunked_v3_flat,30,,30,1421183736,17853987,190.964,191.167,191.048,191.769,0.18,7089.86,59.4741,30,4188,55479,56555.52,28.000,2,5,runs/workstation_2026-06-30/A_speedup_curves/patterns_snort__enron_corpus__pthread_chunked_v3_flat__T30.log
A_speedup_curves,patterns_snort,enron_corpus,pthread_chunked_v3_flat,32,,32,1421183736,17853987,185.012,185.606,185.365,187.213,0.49,7302.29,61.2560,32,4188,55479,56555.52,31.041,2,5,runs/workstation_2026-06-30/A_speedup_curves/patterns_snort__enron_corpus__pthread_chunked_v3_flat__T32.log
A_speedup_curves,patterns_snort,enron_corpus,pthread_chunked_v3_flat,4,,4,1421183736,17853987,1042.755,1043.381,1043.439,1043.890,0.04,1298.99,10.8968,4,4188,55479,56555.52,27.388,2,5,runs/workstation_2026-06-30/A_speedup_curves/patterns_snort__enron_corpus__pthread_chunked_v3_flat__T4.log
A_speedup_curves,patterns_snort,enron_corpus,pthread_chunked_v3_flat,6,,6,1421183736,17853987,703.289,703.564,703.542,703.778,0.03,1926.40,16.1598,6,4188,55479,56555.52,28.532,2,5,runs/workstation_2026-06-30/A_speedup_curves/patterns_snort__enron_corpus__pthread_chunked_v3_flat__T6.log
A_speedup_curves,patterns_snort,enron_corpus,pthread_chunked_v3_flat,8,,8,1421183736,17853987,552.094,552.408,552.237,553.039,0.07,2453.52,20.5817,8,4188,55479,56555.52,28.165,2,5,runs/workstation_2026-06-30/A_speedup_curves/patterns_snort__enron_corpus__pthread_chunked_v3_flat__T8.log
A_speedup_curves,patterns_snort,enron_corpus,pthread_dynamic,1,,1,1421183736,17853987,4114.262,4114.532,4114.489,4114.954,0.01,329.40,2.7632,1,4188,55479,56555.52,27.666,2,5,runs/workstation_2026-06-30/A_speedup_curves/patterns_snort__enron_corpus__pthread_dynamic__T1.log
A_speedup_curves,patterns_snort,enron_corpus,pthread_dynamic,10,,10,1421183736,17853987,457.512,459.929,459.382,462.244,0.47,2946.86,24.7201,10,4188,55479,56555.52,29.763,2,5,runs/workstation_2026-06-30/A_speedup_curves/patterns_snort__enron_corpus__pthread_dynamic__T10.log
A_speedup_curves,patterns_snort,enron_corpus,pthread_dynamic,12,,12,1421183736,17853987,391.273,394.024,393.007,398.812,0.73,3439.76,28.8548,12,4188,55479,56555.52,28.916,2,5,runs/workstation_2026-06-30/A_speedup_curves/patterns_snort__enron_corpus__pthread_dynamic__T12.log
A_speedup_curves,patterns_snort,enron_corpus,pthread_dynamic,14,,14,1421183736,17853987,340.419,343.960,343.712,346.742,0.75,3940.42,33.0546,14,4188,55479,56555.52,28.811,2,5,runs/workstation_2026-06-30/A_speedup_curves/patterns_snort__enron_corpus__pthread_dynamic__T14.log
A_speedup_curves,patterns_snort,enron_corpus,pthread_dynamic,16,,16,1421183736,17853987,306.216,307.180,306.612,309.612,0.45,4412.22,37.0124,16,4188,55479,56555.52,26.889,2,5,runs/workstation_2026-06-30/A_speedup_curves/patterns_snort__enron_corpus__pthread_dynamic__T16.log
A_speedup_curves,patterns_snort,enron_corpus,pthread_dynamic,18,,18,1421183736,17853987,302.337,304.076,304.203,305.150,0.38,4457.26,37.3902,18,4188,55479,56555.52,28.476,2,5,runs/workstation_2026-06-30/A_speedup_curves/patterns_snort__enron_corpus__pthread_dynamic__T18.log
A_speedup_curves,patterns_snort,enron_corpus,pthread_dynamic,2,,2,1421183736,17853987,2105.796,2108.418,2106.665,2112.552,0.15,642.83,5.3924,2,4188,55479,56555.52,28.765,2,5,runs/workstation_2026-06-30/A_speedup_curves/patterns_snort__enron_corpus__pthread_dynamic__T2.log
A_speedup_curves,patterns_snort,enron_corpus,pthread_dynamic,20,,20,1421183736,17853987,278.445,280.826,280.644,282.524,0.58,4826.29,40.4858,20,4188,55479,56555.52,27.153,2,5,runs/workstation_2026-06-30/A_speedup_curves/patterns_snort__enron_corpus__pthread_dynamic__T20.log
A_speedup_curves,patterns_snort,enron_corpus,pthread_dynamic,22,,22,1421183736,17853987,256.122,258.350,259.094,259.290,0.52,5246.17,44.0081,22,4188,55479,56555.52,30.059,2,5,runs/workstation_2026-06-30/A_speedup_curves/patterns_snort__enron_corpus__pthread_dynamic__T22.log
A_speedup_curves,patterns_snort,enron_corpus,pthread_dynamic,24,,24,1421183736,17853987,238.165,240.815,241.334,242.064,0.64,5628.16,47.2124,24,4188,55479,56555.52,27.432,2,5,runs/workstation_2026-06-30/A_speedup_curves/patterns_snort__enron_corpus__pthread_dynamic__T24.log
A_speedup_curves,patterns_snort,enron_corpus,pthread_dynamic,26,,26,1421183736,17853987,224.416,224.734,224.798,225.012,0.12,6030.88,50.5907,26,4188,55479,56555.52,28.557,2,5,runs/workstation_2026-06-30/A_speedup_curves/patterns_snort__enron_corpus__pthread_dynamic__T26.log
A_speedup_curves,patterns_snort,enron_corpus,pthread_dynamic,28,,28,1421183736,17853987,210.764,211.204,211.067,211.863,0.22,6417.22,53.8316,28,4188,55479,56555.52,28.480,2,5,runs/workstation_2026-06-30/A_speedup_curves/patterns_snort__enron_corpus__pthread_dynamic__T28.log
A_speedup_curves,patterns_snort,enron_corpus,pthread_dynamic,30,,30,1421183736,17853987,197.397,197.661,197.660,197.975,0.13,6856.92,57.5200,30,4188,55479,56555.52,26.634,2,5,runs/workstation_2026-06-30/A_speedup_curves/patterns_snort__enron_corpus__pthread_dynamic__T30.log
A_speedup_curves,patterns_snort,enron_corpus,pthread_dynamic,32,,32,1421183736,17853987,186.945,187.295,187.232,187.813,0.17,7236.41,60.7034,32,4188,55479,56555.52,26.825,2,5,runs/workstation_2026-06-30/A_speedup_curves/patterns_snort__enron_corpus__pthread_dynamic__T32.log
A_speedup_curves,patterns_snort,enron_corpus,pthread_dynamic,4,,4,1421183736,17853987,1076.172,1078.832,1079.098,1083.034,0.25,1256.31,10.5387,4,4188,55479,56555.52,26.594,2,5,runs/workstation_2026-06-30/A_speedup_curves/patterns_snort__enron_corpus__pthread_dynamic__T4.log
A_speedup_curves,patterns_snort,enron_corpus,pthread_dynamic,6,,6,1421183736,17853987,735.668,737.438,737.899,739.960,0.24,1837.91,15.4175,6,4188,55479,56555.52,28.580,2,5,runs/workstation_2026-06-30/A_speedup_curves/patterns_snort__enron_corpus__pthread_dynamic__T6.log
A_speedup_curves,patterns_snort,enron_corpus,pthread_dynamic,8,,8,1421183736,17853987,560.786,563.155,563.518,564.264,0.25,2406.70,20.1889,8,4188,55479,56555.52,28.657,2,5,runs/workstation_2026-06-30/A_speedup_curves/patterns_snort__enron_corpus__pthread_dynamic__T8.log
A_speedup_curves,patterns_snort,enron_corpus,pthread_dynamic_flat,1,,1,1421183736,17853987,3943.638,3943.857,3943.790,3944.216,0.01,343.66,2.8828,1,4188,55479,56555.52,29.332,2,5,runs/workstation_2026-06-30/A_speedup_curves/patterns_snort__enron_corpus__pthread_dynamic_flat__T1.log
A_speedup_curves,patterns_snort,enron_corpus,pthread_dynamic_flat,10,,10,1421183736,17853987,443.706,445.846,445.496,450.140,0.59,3039.95,25.5009,10,4188,55479,56555.52,26.814,2,5,runs/workstation_2026-06-30/A_speedup_curves/patterns_snort__enron_corpus__pthread_dynamic_flat__T10.log
A_speedup_curves,patterns_snort,enron_corpus,pthread_dynamic_flat,12,,12,1421183736,17853987,378.288,381.748,380.722,388.684,1.05,3550.37,29.7827,12,4188,55479,56555.52,31.498,2,5,runs/workstation_2026-06-30/A_speedup_curves/patterns_snort__enron_corpus__pthread_dynamic_flat__T12.log
A_speedup_curves,patterns_snort,enron_corpus,pthread_dynamic_flat,14,,14,1421183736,17853987,329.141,332.358,332.359,336.193,0.80,4077.98,34.2086,14,4188,55479,56555.52,26.793,2,5,runs/workstation_2026-06-30/A_speedup_curves/patterns_snort__enron_corpus__pthread_dynamic_flat__T14.log
A_speedup_curves,patterns_snort,enron_corpus,pthread_dynamic_flat,16,,16,1421183736,17853987,294.911,296.221,296.071,298.644,0.50,4575.45,38.3817,16,4188,55479,56555.52,29.772,2,5,runs/workstation_2026-06-30/A_speedup_curves/patterns_snort__enron_corpus__pthread_dynamic_flat__T16.log
A_speedup_curves,patterns_snort,enron_corpus,pthread_dynamic_flat,18,,18,1421183736,17853987,288.909,290.363,290.715,291.036,0.30,4667.77,39.1561,18,4188,55479,56555.52,27.770,2,5,runs/workstation_2026-06-30/A_speedup_curves/patterns_snort__enron_corpus__pthread_dynamic_flat__T18.log
A_speedup_curves,patterns_snort,enron_corpus,pthread_dynamic_flat,2,,2,1421183736,17853987,2029.217,2031.309,2030.815,2035.252,0.11,667.23,5.5971,2,4188,55479,56555.52,27.945,2,5,runs/workstation_2026-06-30/A_speedup_curves/patterns_snort__enron_corpus__pthread_dynamic_flat__T2.log
A_speedup_curves,patterns_snort,enron_corpus,pthread_dynamic_flat,20,,20,1421183736,17853987,267.501,268.836,269.028,270.119,0.38,5041.54,42.2915,20,4188,55479,56555.52,28.707,2,5,runs/workstation_2026-06-30/A_speedup_curves/patterns_snort__enron_corpus__pthread_dynamic_flat__T20.log
A_speedup_curves,patterns_snort,enron_corpus,pthread_dynamic_flat,22,,22,1421183736,17853987,244.552,246.113,246.279,247.728,0.58,5507.01,46.1961,22,4188,55479,56555.52,28.345,2,5,runs/workstation_2026-06-30/A_speedup_curves/patterns_snort__enron_corpus__pthread_dynamic_flat__T22.log
A_speedup_curves,patterns_snort,enron_corpus,pthread_dynamic_flat,24,,24,1421183736,17853987,228.219,229.579,229.726,230.491,0.37,5903.62,49.5232,24,4188,55479,56555.52,27.054,2,5,runs/workstation_2026-06-30/A_speedup_curves/patterns_snort__enron_corpus__pthread_dynamic_flat__T24.log
A_speedup_curves,patterns_snort,enron_corpus,pthread_dynamic_flat,26,,26,1421183736,17853987,213.267,214.656,214.906,215.785,0.44,6314.04,52.9660,26,4188,55479,56555.52,27.994,2,5,runs/workstation_2026-06-30/A_speedup_curves/patterns_snort__enron_corpus__pthread_dynamic_flat__T26.log
A_speedup_curves,patterns_snort,enron_corpus,pthread_dynamic_flat,28,,28,1421183736,17853987,202.008,202.642,202.757,203.127,0.21,6688.37,56.1061,28,4188,55479,56555.52,27.345,2,5,runs/workstation_2026-06-30/A_speedup_curves/patterns_snort__enron_corpus__pthread_dynamic_flat__T28.log
A_speedup_curves,patterns_snort,enron_corpus,pthread_dynamic_flat,30,,30,1421183736,17853987,189.155,189.943,189.659,191.296,0.44,7135.55,59.8573,30,4188,55479,56555.52,29.646,2,5,runs/workstation_2026-06-30/A_speedup_curves/patterns_snort__enron_corpus__pthread_dynamic_flat__T30.log
A_speedup_curves,patterns_snort,enron_corpus,pthread_dynamic_flat,32,,32,1421183736,17853987,179.124,179.699,179.670,180.331,0.24,7542.30,63.2694,32,4188,55479,56555.52,28.690,2,5,runs/workstation_2026-06-30/A_speedup_curves/patterns_snort__enron_corpus__pthread_dynamic_flat__T32.log
A_speedup_curves,patterns_snort,enron_corpus,pthread_dynamic_flat,4,,4,1421183736,17853987,1037.743,1037.930,1037.786,1038.260,0.02,1305.82,10.9540,4,4188,55479,56555.52,28.471,2,5,runs/workstation_2026-06-30/A_speedup_curves/patterns_snort__enron_corpus__pthread_dynamic_flat__T4.log
A_speedup_curves,patterns_snort,enron_corpus,pthread_dynamic_flat,6,,6,1421183736,17853987,708.648,709.383,708.994,710.356,0.12,1910.60,16.0273,6,4188,55479,56555.52,27.177,2,5,runs/workstation_2026-06-30/A_speedup_curves/patterns_snort__enron_corpus__pthread_dynamic_flat__T6.log
A_speedup_curves,patterns_snort,enron_corpus,pthread_dynamic_flat,8,,8,1421183736,17853987,538.622,541.813,541.877,546.084,0.51,2501.50,20.9841,8,4188,55479,56555.52,29.978,2,5,runs/workstation_2026-06-30/A_speedup_curves/patterns_snort__enron_corpus__pthread_dynamic_flat__T8.log
A_speedup_curves,patterns_snort,enron_corpus,pthread_prefetch,1,,1,1421183736,17853987,4127.176,4129.737,4127.654,4138.836,0.12,328.19,2.7531,1,4188,55479,56555.52,29.203,2,5,runs/workstation_2026-06-30/A_speedup_curves/patterns_snort__enron_corpus__pthread_prefetch__T1.log
A_speedup_curves,patterns_snort,enron_corpus,pthread_prefetch,10,,10,1421183736,17853987,463.706,464.986,465.299,465.873,0.19,2914.81,24.4512,10,4188,55479,56555.52,31.955,2,5,runs/workstation_2026-06-30/A_speedup_curves/patterns_snort__enron_corpus__pthread_prefetch__T10.log
A_speedup_curves,patterns_snort,enron_corpus,pthread_prefetch,12,,12,1421183736,17853987,393.521,399.417,399.597,404.343,1.01,3393.31,28.4652,12,4188,55479,56555.52,27.739,2,5,runs/workstation_2026-06-30/A_speedup_curves/patterns_snort__enron_corpus__pthread_prefetch__T12.log
A_speedup_curves,patterns_snort,enron_corpus,pthread_prefetch,14,,14,1421183736,17853987,351.568,352.531,352.107,354.790,0.37,3844.61,32.2509,14,4188,55479,56555.52,26.724,2,5,runs/workstation_2026-06-30/A_speedup_curves/patterns_snort__enron_corpus__pthread_prefetch__T14.log
A_speedup_curves,patterns_snort,enron_corpus,pthread_prefetch,16,,16,1421183736,17853987,312.703,313.669,313.398,315.318,0.33,4320.94,36.2467,16,4188,55479,56555.52,27.519,2,5,runs/workstation_2026-06-30/A_speedup_curves/patterns_snort__enron_corpus__pthread_prefetch__T16.log
A_speedup_curves,patterns_snort,enron_corpus,pthread_prefetch,18,,18,1421183736,17853987,303.413,305.737,304.906,308.151,0.68,4433.05,37.1871,18,4188,55479,56555.52,26.580,2,5,runs/workstation_2026-06-30/A_speedup_curves/patterns_snort__enron_corpus__pthread_prefetch__T18.log
A_speedup_curves,patterns_snort,enron_corpus,pthread_prefetch,2,,2,1421183736,17853987,2113.597,2115.647,2115.694,2117.830,0.10,640.63,5.3740,2,4188,55479,56555.52,28.891,2,5,runs/workstation_2026-06-30/A_speedup_curves/patterns_snort__enron_corpus__pthread_prefetch__T2.log
A_speedup_curves,patterns_snort,enron_corpus,pthread_prefetch,20,,20,1421183736,17853987,278.077,279.895,278.482,285.330,1.10,4842.34,40.6205,20,4188,55479,56555.52,29.350,2,5,runs/workstation_2026-06-30/A_speedup_curves/patterns_snort__enron_corpus__pthread_prefetch__T20.log
A_speedup_curves,patterns_snort,enron_corpus,pthread_prefetch,22,,22,1421183736,17853987,255.908,259.815,259.085,264.604,1.22,5216.59,43.7599,22,4188,55479,56555.52,27.766,2,5,runs/workstation_2026-06-30/A_speedup_curves/patterns_snort__enron_corpus__pthread_prefetch__T22.log
A_speedup_curves,patterns_snort,enron_corpus,pthread_prefetch,24,,24,1421183736,17853987,241.774,243.369,243.522,244.699,0.44,5569.10,46.7170,24,4188,55479,56555.52,27.382,2,5,runs/workstation_2026-06-30/A_speedup_curves/patterns_snort__enron_corpus__pthread_prefetch__T24.log
A_speedup_curves,patterns_snort,enron_corpus,pthread_prefetch,26,,26,1421183736,17853987,224.063,225.888,225.471,227.493,0.65,6000.08,50.3323,26,4188,55479,56555.52,28.428,2,5,runs/workstation_2026-06-30/A_speedup_curves/patterns_snort__enron_corpus__pthread_prefetch__T26.log
A_speedup_curves,patterns_snort,enron_corpus,pthread_prefetch,28,,28,1421183736,17853987,212.688,214.160,214.281,215.221,0.43,6328.67,53.0887,28,4188,55479,56555.52,26.523,2,5,runs/workstation_2026-06-30/A_speedup_curves/patterns_snort__enron_corpus__pthread_prefetch__T28.log
A_speedup_curves,patterns_snort,enron_corpus,pthread_prefetch,30,,30,1421183736,17853987,201.468,201.927,201.965,202.271,0.15,6712.06,56.3048,30,4188,55479,56555.52,28.540,2,5,runs/workstation_2026-06-30/A_speedup_curves/patterns_snort__enron_corpus__pthread_prefetch__T30.log
A_speedup_curves,patterns_snort,enron_corpus,pthread_prefetch,32,,32,1421183736,17853987,192.068,192.898,192.938,193.585,0.28,7026.24,58.9404,32,4188,55479,56555.52,27.810,2,5,runs/workstation_2026-06-30/A_speedup_curves/patterns_snort__enron_corpus__pthread_prefetch__T32.log
A_speedup_curves,patterns_snort,enron_corpus,pthread_prefetch,4,,4,1421183736,17853987,1086.222,1088.877,1087.200,1093.688,0.29,1244.72,10.4415,4,4188,55479,56555.52,28.040,2,5,runs/workstation_2026-06-30/A_speedup_curves/patterns_snort__enron_corpus__pthread_prefetch__T4.log
A_speedup_curves,patterns_snort,enron_corpus,pthread_prefetch,6,,6,1421183736,17853987,735.270,736.371,736.728,737.242,0.13,1840.57,15.4399,6,4188,55479,56555.52,29.077,2,5,runs/workstation_2026-06-30/A_speedup_curves/patterns_snort__enron_corpus__pthread_prefetch__T6.log
A_speedup_curves,patterns_snort,enron_corpus,pthread_prefetch,8,,8,1421183736,17853987,570.878,572.611,571.589,577.716,0.50,2366.96,19.8555,8,4188,55479,56555.52,29.422,2,5,runs/workstation_2026-06-30/A_speedup_curves/patterns_snort__enron_corpus__pthread_prefetch__T8.log
A_speedup_curves,patterns_snort,enron_corpus,sequential,0,,0,1421183736,17853987,4117.119,4117.480,4117.564,4117.897,0.01,329.17,2.7613,1,4188,55479,56555.52,27.066,2,5,runs/workstation_2026-06-30/A_speedup_curves/patterns_snort__enron_corpus__sequential__T0.log
A_speedup_curves,patterns_snort,enron_corpus,sequential_flat,0,,0,1421183736,17853987,3958.041,3958.421,3958.396,3958.699,0.01,342.40,2.8722,1,4188,55479,56555.52,27.615,2,5,runs/workstation_2026-06-30/A_speedup_curves/patterns_snort__enron_corpus__sequential_flat__T0.log
A_speedup_curves,patterns_snort,enron_x8,pattern_sharded_prefix,1,,1,11369469888,142831896,31808.907,31811.237,31812.307,31812.810,0.01,340.85,2.8592,1,4188,55479,56555.52,29.021,2,5,runs/workstation_2026-06-30/A_speedup_curves/patterns_snort__enron_x8__pattern_sharded_prefix__T1.log
A_speedup_curves,patterns_snort,enron_x8,pattern_sharded_prefix,16,,16,11369469888,142831896,17953.091,17959.398,17959.013,17965.506,0.03,603.74,5.0645,16,4188,55479,56555.52,29.225,2,5,runs/workstation_2026-06-30/A_speedup_curves/patterns_snort__enron_x8__pattern_sharded_prefix__T16.log
A_speedup_curves,patterns_snort,enron_x8,pattern_sharded_prefix,32,,32,11369469888,142831896,18512.345,18518.266,18515.742,18529.506,0.04,585.52,4.9117,32,4188,55479,56555.52,28.633,2,5,runs/workstation_2026-06-30/A_speedup_curves/patterns_snort__enron_x8__pattern_sharded_prefix__T32.log
