18:08:24	post:patterns_snort__enron_corpus__pthread_dynamic__T6	1687
18:08:24	pre:patterns_snort__enron_corpus__pthread_dynamic_flat__T6	2342
18:08:29	post:patterns_snort__enron_corpus__pthread_dynamic_flat__T6	1862
18:08:29	pre:patterns_snort__enron_corpus__pthread_prefetch__T6	2139
18:08:35	post:patterns_snort__enron_corpus__pthread_prefetch__T6	1705
18:08:35	pre:patterns_snort__enron_corpus__pthread_chunked_flat__T6	2109
18:08:40	post:patterns_snort__enron_corpus__pthread_chunked_flat__T6	1938
18:08:40	pre:patterns_snort__enron_corpus__pthread_chunked_v3_flat__T6	2255
18:08:45	post:patterns_snort__enron_corpus__pthread_chunked_v3_flat__T6	1787
18:08:45	pre:patterns_snort__enron_corpus__pthread_2d_sharded_chunked__T6	2133
18:08:52	post:patterns_snort__enron_corpus__pthread_2d_sharded_chunked__T6	2369
18:08:52	pre:patterns_snort__enron_corpus__pattern_sharded_prefix__T6	2666
18:09:07	post:patterns_snort__enron_corpus__pattern_sharded_prefix__T6	1507
18:09:07	pre:patterns_snort__enron_corpus__pthread_chunked__T8	2268
18:09:12	post:patterns_snort__enron_corpus__pthread_chunked__T8	2399
18:09:12	pre:patterns_snort__enron_corpus__pthread_chunked_v2__T8	3185
18:09:16	post:patterns_snort__enron_corpus__pthread_chunked_v2__T8	2564
18:09:16	pre:patterns_snort__enron_corpus__pthread_chunked_v3__T8	2794
18:09:20	post:patterns_snort__enron_corpus__pthread_chunked_v3__T8	1745
18:09:20	pre:patterns_snort__enron_corpus__pthread_dynamic__T8	2357
18:09:24	post:patterns_snort__enron_corpus__pthread_dynamic__T8	2369
18:09:24	pre:patterns_snort__enron_corpus__pthread_dynamic_flat__T8	2830
18:09:28	post:patterns_snort__enron_corpus__pthread_dynamic_flat__T8	2669
18:09:28	pre:patterns_snort__enron_corpus__pthread_prefetch__T8	2895
18:09:32	post:patterns_snort__enron_corpus__pthread_prefetch__T8	2007
18:09:32	pre:patterns_snort__enron_corpus__pthread_chunked_flat__T8	2685
18:09:36	post:patterns_snort__enron_corpus__pthread_chunked_flat__T8	2358
18:09:36	pre:patterns_snort__enron_corpus__pthread_chunked_v3_flat__T8	3067
18:09:40	post:patterns_snort__enron_corpus__pthread_chunked_v3_flat__T8	1909
18:09:40	pre:patterns_snort__enron_corpus__pthread_2d_sharded_chunked__T8	2365
18:09:45	post:patterns_snort__enron_corpus__pthread_2d_sharded_chunked__T8	2094
18:09:45	pre:patterns_snort__enron_corpus__pattern_sharded_prefix__T8	2562
18:10:00	post:patterns_snort__enron_corpus__pattern_sharded_prefix__T8	1483
18:10:00	pre:patterns_snort__enron_corpus__pthread_chunked__T10	2340
18:10:04	post:patterns_snort__enron_corpus__pthread_chunked__T10	1818
18:10:04	pre:patterns_snort__enron_corpus__pthread_chunked_v2__T10	2998
18:10:07	post:patterns_snort__enron_corpus__pthread_chunked_v2__T10	1795
18:10:07	pre:patterns_snort__enron_corpus__pthread_chunked_v3__T10	2519
18:10:11	post:patterns_snort__enron_corpus__pthread_chunked_v3__T10	2814
18:10:11	pre:patterns_snort__enron_corpus__pthread_dynamic__T10	2660
18:10:14	post:patterns_snort__enron_corpus__pthread_dynamic__T10	2277
18:10:14	pre:patterns_snort__enron_corpus__pthread_dynamic_flat__T10	2812
18:10:17	post:patterns_snort__enron_corpus__pthread_dynamic_flat__T10	2444
18:10:17	pre:patterns_snort__enron_corpus__pthread_prefetch__T10	3003
18:10:20	post:patterns_snort__enron_corpus__pthread_prefetch__T10	2251
18:10:20	pre:patterns_snort__enron_corpus__pthread_chunked_flat__T10	2838
18:10:24	post:patterns_snort__enron_corpus__pthread_chunked_flat__T10	2227
18:10:24	pre:patterns_snort__enron_corpus__pthread_chunked_v3_flat__T10	2513
18:10:27	post:patterns_snort__enron_corpus__pthread_chunked_v3_flat__T10	2368
18:10:27	pre:patterns_snort__enron_corpus__pthread_2d_sharded_chunked__T10	2700
18:10:31	post:patterns_snort__enron_corpus__pthread_2d_sharded_chunked__T10	1887
18:10:31	pre:patterns_snort__enron_corpus__pattern_sharded_prefix__T10	2412
18:10:47	post:patterns_snort__enron_corpus__pattern_sharded_prefix__T10	1802
18:10:47	pre:patterns_snort__enron_corpus__pthread_chunked__T12	2668
18:10:50	post:patterns_snort__enron_corpus__pthread_chunked__T12	2259
18:10:50	pre:patterns_snort__enron_corpus__pthread_chunked_v2__T12	2264
18:10:53	post:patterns_snort__enron_corpus__pthread_chunked_v2__T12	2326
18:10:53	pre:patterns_snort__enron_corpus__pthread_chunked_v3__T12	2775
18:10:55	post:patterns_snort__enron_corpus__pthread_chunked_v3__T12	2583
18:10:55	pre:patterns_snort__enron_corpus__pthread_dynamic__T12	2821
18:10:58	post:patterns_snort__enron_corpus__pthread_dynamic__T12	2361
18:10:58	pre:patterns_snort__enron_corpus__pthread_dynamic_flat__T12	2713
18:11:01	post:patterns_snort__enron_corpus__pthread_dynamic_flat__T12	2444
18:11:01	pre:patterns_snort__enron_corpus__pthread_prefetch__T12	2620
18:11:04	post:patterns_snort__enron_corpus__pthread_prefetch__T12	2504
18:11:04	pre:patterns_snort__enron_corpus__pthread_chunked_flat__T12	2822
18:11:07	post:patterns_snort__enron_corpus__pthread_chunked_flat__T12	2511
18:11:07	pre:patterns_snort__enron_corpus__pthread_chunked_v3_flat__T12	2714
18:11:10	post:patterns_snort__enron_corpus__pthread_chunked_v3_flat__T12	2828
18:11:10	pre:patterns_snort__enron_corpus__pthread_2d_sharded_chunked__T12	2934
18:11:13	post:patterns_snort__enron_corpus__pthread_2d_sharded_chunked__T12	1842
18:11:13	pre:patterns_snort__enron_corpus__pattern_sharded_prefix__T12	2269
18:11:29	post:patterns_snort__enron_corpus__pattern_sharded_prefix__T12	1842
18:11:29	pre:patterns_snort__enron_corpus__pthread_chunked__T14	2176
18:11:32	post:patterns_snort__enron_corpus__pthread_chunked__T14	1993
18:11:32	pre:patterns_snort__enron_corpus__pthread_chunked_v2__T14	2529
18:11:34	post:patterns_snort__enron_corpus__pthread_chunked_v2__T14	2045
18:11:34	pre:patterns_snort__enron_corpus__pthread_chunked_v3__T14	2822
18:11:37	post:patterns_snort__enron_corpus__pthread_chunked_v3__T14	2491
18:11:37	pre:patterns_snort__enron_corpus__pthread_dynamic__T14	2497
18:11:39	post:patterns_snort__enron_corpus__pthread_dynamic__T14	2206
18:11:39	pre:patterns_snort__enron_corpus__pthread_dynamic_flat__T14	2751
18:11:42	post:patterns_snort__enron_corpus__pthread_dynamic_flat__T14	1939
18:11:42	pre:patterns_snort__enron_corpus__pthread_prefetch__T14	2404
18:11:44	post:patterns_snort__enron_corpus__pthread_prefetch__T14	1936
18:11:44	pre:patterns_snort__enron_corpus__pthread_chunked_flat__T14	2243
18:11:47	post:patterns_snort__enron_corpus__pthread_chunked_flat__T14	1640
18:11:47	pre:patterns_snort__enron_corpus__pthread_chunked_v3_flat__T14	2145
18:11:49	post:patterns_snort__enron_corpus__pthread_chunked_v3_flat__T14	2770
18:11:49	pre:patterns_snort__enron_corpus__pthread_2d_sharded_chunked__T14	3140
18:11:52	post:patterns_snort__enron_corpus__pthread_2d_sharded_chunked__T14	2162
18:11:52	pre:patterns_snort__enron_corpus__pattern_sharded_prefix__T14	2651
18:12:08	post:patterns_snort__enron_corpus__pattern_sharded_prefix__T14	1623
18:12:08	pre:patterns_snort__enron_corpus__pthread_chunked__T16	2282
18:12:10	post:patterns_snort__enron_corpus__pthread_chunked__T16	2403
18:12:11	pre:patterns_snort__enron_corpus__pthread_chunked_v2__T16	3178
18:12:13	post:patterns_snort__enron_corpus__pthread_chunked_v2__T16	2328
18:12:13	pre:patterns_snort__enron_corpus__pthread_chunked_v3__T16	1994
18:12:15	post:patterns_snort__enron_corpus__pthread_chunked_v3__T16	2829
18:12:15	pre:patterns_snort__enron_corpus__pthread_dynamic__T16	3044
18:12:17	post:patterns_snort__enron_corpus__pthread_dynamic__T16	2599
18:12:17	pre:patterns_snort__enron_corpus__pthread_dynamic_flat__T16	2878
18:12:19	post:patterns_snort__enron_corpus__pthread_dynamic_flat__T16	2621
18:12:19	pre:patterns_snort__enron_corpus__pthread_prefetch__T16	3060
18:12:22	post:patterns_snort__enron_corpus__pthread_prefetch__T16	1611
18:12:22	pre:patterns_snort__enron_corpus__pthread_chunked_flat__T16	2723
18:12:24	post:patterns_snort__enron_corpus__pthread_chunked_flat__T16	2497
18:12:24	pre:patterns_snort__enron_corpus__pthread_chunked_v3_flat__T16	2749
18:12:26	post:patterns_snort__enron_corpus__pthread_chunked_v3_flat__T16	3432
18:12:26	pre:patterns_snort__enron_corpus__pthread_2d_sharded_chunked__T16	3622
18:12:29	post:patterns_snort__enron_corpus__pthread_2d_sharded_chunked__T16	2545
18:12:29	pre:patterns_snort__enron_corpus__pattern_sharded_prefix__T16	2679
18:12:45	post:patterns_snort__enron_corpus__pattern_sharded_prefix__T16	1603
18:12:45	pre:patterns_snort__enron_corpus__pthread_chunked__T18	2396
18:12:47	post:patterns_snort__enron_corpus__pthread_chunked__T18	2567
18:12:47	pre:patterns_snort__enron_corpus__pthread_chunked_v2__T18	2870
18:12:49	post:patterns_snort__enron_corpus__pthread_chunked_v2__T18	1927
18:12:49	pre:patterns_snort__enron_corpus__pthread_chunked_v3__T18	2438
18:12:51	post:patterns_snort__enron_corpus__pthread_chunked_v3__T18	1913
18:12:51	pre:patterns_snort__enron_corpus__pthread_dynamic__T18	2529
18:12:54	post:patterns_snort__enron_corpus__pthread_dynamic__T18	1928
18:12:54	pre:patterns_snort__enron_corpus__pthread_dynamic_flat__T18	2972
18:12:56	post:patterns_snort__enron_corpus__pthread_dynamic_flat__T18	1912
18:12:56	pre:patterns_snort__enron_corpus__pthread_prefetch__T18	2420
18:12:58	post:patterns_snort__enron_corpus__pthread_prefetch__T18	1818
18:12:58	pre:patterns_snort__enron_corpus__pthread_chunked_flat__T18	2129
18:13:00	post:patterns_snort__enron_corpus__pthread_chunked_flat__T18	1905
18:13:00	pre:patterns_snort__enron_corpus__pthread_chunked_v3_flat__T18	2568
18:13:02	post:patterns_snort__enron_corpus__pthread_chunked_v3_flat__T18	2323
18:13:02	pre:patterns_snort__enron_corpus__pthread_2d_sharded_chunked__T18	2834
18:13:05	post:patterns_snort__enron_corpus__pthread_2d_sharded_chunked__T18	1882
18:13:05	pre:patterns_snort__enron_corpus__pattern_sharded_prefix__T18	2486
18:13:21	post:patterns_snort__enron_corpus__pattern_sharded_prefix__T18	2091
18:13:21	pre:patterns_snort__enron_corpus__pthread_chunked__T20	2474
18:13:23	post:patterns_snort__enron_corpus__pthread_chunked__T20	2473
18:13:23	pre:patterns_snort__enron_corpus__pthread_chunked_v2__T20	3238
18:13:25	post:patterns_snort__enron_corpus__pthread_chunked_v2__T20	2126
18:13:25	pre:patterns_snort__enron_corpus__pthread_chunked_v3__T20	2775
18:13:27	post:patterns_snort__enron_corpus__pthread_chunked_v3__T20	2669
18:13:27	pre:patterns_snort__enron_corpus__pthread_dynamic__T20	3255
18:13:29	post:patterns_snort__enron_corpus__pthread_dynamic__T20	2165
18:13:29	pre:patterns_snort__enron_corpus__pthread_dynamic_flat__T20	2411
18:13:31	post:patterns_snort__enron_corpus__pthread_dynamic_flat__T20	2166
18:13:31	pre:patterns_snort__enron_corpus__pthread_prefetch__T20	2506
18:13:33	post:patterns_snort__enron_corpus__pthread_prefetch__T20	2139
18:13:33	pre:patterns_snort__enron_corpus__pthread_chunked_flat__T20	2583
18:13:35	post:patterns_snort__enron_corpus__pthread_chunked_flat__T20	2410
18:13:35	pre:patterns_snort__enron_corpus__pthread_chunked_v3_flat__T20	2821
18:13:37	post:patterns_snort__enron_corpus__pthread_chunked_v3_flat__T20	2439
18:13:37	pre:patterns_snort__enron_corpus__pthread_2d_sharded_chunked__T20	2481
18:13:40	post:patterns_snort__enron_corpus__pthread_2d_sharded_chunked__T20	2513
18:13:40	pre:patterns_snort__enron_corpus__pattern_sharded_prefix__T20	2751
18:13:56	post:patterns_snort__enron_corpus__pattern_sharded_prefix__T20	1600
18:13:56	pre:patterns_snort__enron_corpus__pthread_chunked__T22	2452
18:13:58	post:patterns_snort__enron_corpus__pthread_chunked__T22	2858
18:13:58	pre:patterns_snort__enron_corpus__pthread_chunked_v2__T22	3104
18:14:00	post:patterns_snort__enron_corpus__pthread_chunked_v2__T22	1718
18:14:00	pre:patterns_snort__enron_corpus__pthread_chunked_v3__T22	2396
18:14:02	post:patterns_snort__enron_corpus__pthread_chunked_v3__T22	2821
18:14:02	pre:patterns_snort__enron_corpus__pthread_dynamic__T22	3132
18:14:04	post:patterns_snort__enron_corpus__pthread_dynamic__T22	2433
18:14:04	pre:patterns_snort__enron_corpus__pthread_dynamic_flat__T22	2657
18:14:05	post:patterns_snort__enron_corpus__pthread_dynamic_flat__T22	2413
18:14:05	pre:patterns_snort__enron_corpus__pthread_prefetch__T22	3020
18:14:07	post:patterns_snort__enron_corpus__pthread_prefetch__T22	2598
18:14:07	pre:patterns_snort__enron_corpus__pthread_chunked_flat__T22	3000
18:14:09	post:patterns_snort__enron_corpus__pthread_chunked_flat__T22	2230
18:14:09	pre:patterns_snort__enron_corpus__pthread_chunked_v3_flat__T22	2700
18:14:11	post:patterns_snort__enron_corpus__pthread_chunked_v3_flat__T22	3030
18:14:11	pre:patterns_snort__enron_corpus__pthread_2d_sharded_chunked__T22	3346
18:14:13	post:patterns_snort__enron_corpus__pthread_2d_sharded_chunked__T22	1666
18:14:13	pre:patterns_snort__enron_corpus__pattern_sharded_prefix__T22	2341
18:14:29	post:patterns_snort__enron_corpus__pattern_sharded_prefix__T22	2194
18:14:29	pre:patterns_snort__enron_corpus__pthread_chunked__T24	2436
18:14:31	post:patterns_snort__enron_corpus__pthread_chunked__T24	2346
18:14:31	pre:patterns_snort__enron_corpus__pthread_chunked_v2__T24	2971
18:14:33	post:patterns_snort__enron_corpus__pthread_chunked_v2__T24	2286
18:14:33	pre:patterns_snort__enron_corpus__pthread_chunked_v3__T24	3280
18:14:35	post:patterns_snort__enron_corpus__pthread_chunked_v3__T24	3616
18:14:35	pre:patterns_snort__enron_corpus__pthread_dynamic__T24	3266
18:14:37	post:patterns_snort__enron_corpus__pthread_dynamic__T24	2807
18:14:37	pre:patterns_snort__enron_corpus__pthread_dynamic_flat__T24	3034
18:14:38	post:patterns_snort__enron_corpus__pthread_dynamic_flat__T24	1905
18:14:38	pre:patterns_snort__enron_corpus__pthread_prefetch__T24	1991
18:14:40	post:patterns_snort__enron_corpus__pthread_prefetch__T24	2375
18:14:40	pre:patterns_snort__enron_corpus__pthread_chunked_flat__T24	2581
18:14:42	post:patterns_snort__enron_corpus__pthread_chunked_flat__T24	3389
18:14:42	pre:patterns_snort__enron_corpus__pthread_chunked_v3_flat__T24	3229
18:14:44	post:patterns_snort__enron_corpus__pthread_chunked_v3_flat__T24	2271
18:14:44	pre:patterns_snort__enron_corpus__pthread_2d_sharded_chunked__T24	2566
18:14:46	post:patterns_snort__enron_corpus__pthread_2d_sharded_chunked__T24	2373
18:14:46	pre:patterns_snort__enron_corpus__pattern_sharded_prefix__T24	2681
18:15:02	post:patterns_snort__enron_corpus__pattern_sharded_prefix__T24	1485
18:15:02	pre:patterns_snort__enron_corpus__pthread_chunked__T26	2107
18:15:04	post:patterns_snort__enron_corpus__pthread_chunked__T26	3677
18:15:04	pre:patterns_snort__enron_corpus__pthread_chunked_v2__T26	3661
18:15:05	post:patterns_snort__enron_corpus__pthread_chunked_v2__T26	3142
18:15:05	pre:patterns_snort__enron_corpus__pthread_chunked_v3__T26	3552
18:15:07	post:patterns_snort__enron_corpus__pthread_chunked_v3__T26	4125
18:15:07	pre:patterns_snort__enron_corpus__pthread_dynamic__T26	4082
18:15:09	post:patterns_snort__enron_corpus__pthread_dynamic__T26	3307
18:15:09	pre:patterns_snort__enron_corpus__pthread_dynamic_flat__T26	2866
18:15:10	post:patterns_snort__enron_corpus__pthread_dynamic_flat__T26	3743
18:15:10	pre:patterns_snort__enron_corpus__pthread_prefetch__T26	3818
18:15:12	post:patterns_snort__enron_corpus__pthread_prefetch__T26	3504
18:15:12	pre:patterns_snort__enron_corpus__pthread_chunked_flat__T26	3478
18:15:14	post:patterns_snort__enron_corpus__pthread_chunked_flat__T26	2971
18:15:14	pre:patterns_snort__enron_corpus__pthread_chunked_v3_flat__T26	3338
18:15:15	post:patterns_snort__enron_corpus__pthread_chunked_v3_flat__T26	3826
18:15:15	pre:patterns_snort__enron_corpus__pthread_2d_sharded_chunked__T26	4054
18:15:18	post:patterns_snort__enron_corpus__pthread_2d_sharded_chunked__T26	2747
18:15:18	pre:patterns_snort__enron_corpus__pattern_sharded_prefix__T26	3206
18:15:34	post:patterns_snort__enron_corpus__pattern_sharded_prefix__T26	1544
18:15:34	pre:patterns_snort__enron_corpus__pthread_chunked__T28	2095
18:15:36	post:patterns_snort__enron_corpus__pthread_chunked__T28	3217
18:15:36	pre:patterns_snort__enron_corpus__pthread_chunked_v2__T28	3072
18:15:37	post:patterns_snort__enron_corpus__pthread_chunked_v2__T28	3515
18:15:37	pre:patterns_snort__enron_corpus__pthread_chunked_v3__T28	3293
18:15:39	post:patterns_snort__enron_corpus__pthread_chunked_v3__T28	4474
18:15:39	pre:patterns_snort__enron_corpus__pthread_dynamic__T28	4566
18:15:40	post:patterns_snort__enron_corpus__pthread_dynamic__T28	3226
18:15:40	pre:patterns_snort__enron_corpus__pthread_dynamic_flat__T28	3291
18:15:42	post:patterns_snort__enron_corpus__pthread_dynamic_flat__T28	4069
18:15:42	pre:patterns_snort__enron_corpus__pthread_prefetch__T28	4118
18:15:44	post:patterns_snort__enron_corpus__pthread_prefetch__T28	3268
18:15:44	pre:patterns_snort__enron_corpus__pthread_chunked_flat__T28	3292
18:15:45	post:patterns_snort__enron_corpus__pthread_chunked_flat__T28	3571
18:15:45	pre:patterns_snort__enron_corpus__pthread_chunked_v3_flat__T28	3872
18:15:47	post:patterns_snort__enron_corpus__pthread_chunked_v3_flat__T28	4461
18:15:47	pre:patterns_snort__enron_corpus__pthread_2d_sharded_chunked__T28	4800
18:15:49	post:patterns_snort__enron_corpus__pthread_2d_sharded_chunked__T28	3282
18:15:49	pre:patterns_snort__enron_corpus__pattern_sharded_prefix__T28	3399
18:16:05	post:patterns_snort__enron_corpus__pattern_sharded_prefix__T28	1496
18:16:05	pre:patterns_snort__enron_corpus__pthread_chunked__T30	2181
18:16:07	post:patterns_snort__enron_corpus__pthread_chunked__T30	3334
18:16:07	pre:patterns_snort__enron_corpus__pthread_chunked_v2__T30	3584
18:16:08	post:patterns_snort__enron_corpus__pthread_chunked_v2__T30	3819
18:16:08	pre:patterns_snort__enron_corpus__pthread_chunked_v3__T30	3588
18:16:10	post:patterns_snort__enron_corpus__pthread_chunked_v3__T30	3833
18:16:10	pre:patterns_snort__enron_corpus__pthread_dynamic__T30	3975
18:16:11	post:patterns_snort__enron_corpus__pthread_dynamic__T30	4202
18:16:11	pre:patterns_snort__enron_corpus__pthread_dynamic_flat__T30	4137
18:16:13	post:patterns_snort__enron_corpus__pthread_dynamic_flat__T30	4624
18:16:13	pre:patterns_snort__enron_corpus__pthread_prefetch__T30	4783
18:16:14	post:patterns_snort__enron_corpus__pthread_prefetch__T30	2376
18:16:14	pre:patterns_snort__enron_corpus__pthread_chunked_flat__T30	2686
18:16:16	post:patterns_snort__enron_corpus__pthread_chunked_flat__T30	4196
18:16:16	pre:patterns_snort__enron_corpus__pthread_chunked_v3_flat__T30	4364
18:16:17	post:patterns_snort__enron_corpus__pthread_chunked_v3_flat__T30	1965
18:16:17	pre:patterns_snort__enron_corpus__pthread_2d_sharded_chunked__T30	2451
18:16:19	post:patterns_snort__enron_corpus__pthread_2d_sharded_chunked__T30	4009
18:16:19	pre:patterns_snort__enron_corpus__pattern_sharded_prefix__T30	4138
18:16:35	post:patterns_snort__enron_corpus__pattern_sharded_prefix__T30	1503
18:16:35	pre:patterns_snort__enron_corpus__pthread_chunked__T32	2364
18:16:37	post:patterns_snort__enron_corpus__pthread_chunked__T32	3859
18:16:37	pre:patterns_snort__enron_corpus__pthread_chunked_v2__T32	4009
18:16:38	post:patterns_snort__enron_corpus__pthread_chunked_v2__T32	4014
18:16:38	pre:patterns_snort__enron_corpus__pthread_chunked_v3__T32	3059
18:16:40	post:patterns_snort__enron_corpus__pthread_chunked_v3__T32	4900
18:16:40	pre:patterns_snort__enron_corpus__pthread_dynamic__T32	4678
18:16:41	post:patterns_snort__enron_corpus__pthread_dynamic__T32	4500
18:16:41	pre:patterns_snort__enron_corpus__pthread_dynamic_flat__T32	4617
18:16:42	post:patterns_snort__enron_corpus__pthread_dynamic_flat__T32	4466
18:16:42	pre:patterns_snort__enron_corpus__pthread_prefetch__T32	4525
18:16:44	post:patterns_snort__enron_corpus__pthread_prefetch__T32	3633
18:16:44	pre:patterns_snort__enron_corpus__pthread_chunked_flat__T32	3738
18:16:45	post:patterns_snort__enron_corpus__pthread_chunked_flat__T32	4148
18:16:45	pre:patterns_snort__enron_corpus__pthread_chunked_v3_flat__T32	3791
18:16:47	post:patterns_snort__enron_corpus__pthread_chunked_v3_flat__T32	2569
18:16:47	pre:patterns_snort__enron_corpus__pthread_2d_sharded_chunked__T32	2974
18:16:48	post:patterns_snort__enron_corpus__pthread_2d_sharded_chunked__T32	3994
18:16:48	pre:patterns_snort__enron_corpus__pattern_sharded_prefix__T32	4132
18:17:05	post:patterns_snort__enron_corpus__pattern_sharded_prefix__T32	1773
18:17:05	pre:patterns_et_32__enron_corpus__sequential__T0	2386
18:17:51	post:patterns_et_32__enron_corpus__sequential__T0	1698
18:17:51	pre:patterns_et_32__enron_corpus__sequential_flat__T0	2195
18:18:33	post:patterns_et_32__enron_corpus__sequential_flat__T0	1936
18:18:33	pre:patterns_et_32__enron_corpus__pthread_chunked__T1	2322
18:19:19	post:patterns_et_32__enron_corpus__pthread_chunked__T1	1627
18:19:19	pre:patterns_et_32__enron_corpus__pthread_chunked_v2__T1	2047
18:20:05	post:patterns_et_32__enron_corpus__pthread_chunked_v2__T1	1475
18:20:05	pre:patterns_et_32__enron_corpus__pthread_chunked_v3__T1	2620
