phase,patterns,corpus,searcher,threads_label,tag,log_file,automaton_states,bytes,iters,matches,pattern_count,thr,warmup,wrk,automaton_kib,build_ms,cv_pct,gbps,max_ms,mbps,mean_ms,median_ms,min_ms,build_threads
C_cross_corpus,patterns_snort,enron_corpus,pthread_chunked_v3,1,,runs/i5/C_cross_corpus/patterns_snort__enron_corpus__pthread_chunked_v3__T1.log,55479,1421183736,5,17853987,4188,1,2,1,56555.52,48.283,0.03,2.0207,5629.12,240.89,5626.46,5626.733,5623.966,
C_cross_corpus,patterns_snort,enron_corpus,pthread_chunked_v3,12,,runs/i5/C_cross_corpus/patterns_snort__enron_corpus__pthread_chunked_v3__T12.log,55479,1421183736,5,17853987,4188,12,2,12,56555.52,47.266,65.61,8.9359,2765.611,1065.24,1272.34,899.607,891.015,
C_cross_corpus,patterns_snort,enron_corpus,sequential,0,,runs/i5/C_cross_corpus/patterns_snort__enron_corpus__sequential__T0.log,55479,1421183736,5,17853987,4188,0,2,1,56555.52,65.185,0.34,2.0214,5650.086,240.96,5624.667,5612.959,5608.977,
C_cross_corpus,patterns_snort,simplewiki,pthread_chunked_v3,1,,runs/i5/C_cross_corpus/patterns_snort__simplewiki__pthread_chunked_v3__T1.log,55479,1275540181,5,12245582,4188,1,2,1,56555.52,47.551,0.21,2.092,4888.712,249.39,4877.679,4878.467,4862.431,
C_cross_corpus,patterns_snort,simplewiki,pthread_chunked_v3,12,,runs/i5/C_cross_corpus/patterns_snort__simplewiki__pthread_chunked_v3__T12.log,55479,1275540181,5,12245582,4188,12,2,12,56555.52,47.374,2.29,7.624,1387.198,908.85,1338.448,1323.936,1315.097,
C_cross_corpus,patterns_snort,simplewiki,sequential,0,,runs/i5/C_cross_corpus/patterns_snort__simplewiki__sequential__T0.log,55479,1275540181,5,12245582,4188,0,2,1,56555.52,46.019,0.5,2.0834,4935.722,248.36,4897.89,4895.249,4868.07,
