phase,patterns,corpus,searcher,threads_label,tag,log_file,automaton_states,bytes,iters,matches,pattern_count,thr,warmup,wrk,automaton_kib,build_ms,cv_pct,gbps,max_ms,mbps,mean_ms,median_ms,min_ms,build_threads
A_speedup_curves,patterns_et_32,enron_x8,pthread_chunked_v3_flat,4,,runs/i5/A_speedup_curves/patterns_et_32__enron_x8__pthread_chunked_v3_flat__T4.log,508896,11369469888,5,466943872,44678,4,2,4,518942.72,533.764,4.01,2.1263,44370.409,253.48,42775.861,43782.834,40736.753,
A_speedup_curves,patterns_et_32,enron_x8,pthread_chunked_v3_flat,8,,runs/i5/A_speedup_curves/patterns_et_32__enron_x8__pthread_chunked_v3_flat__T8.log,508896,11369469888,5,466943872,44678,8,2,8,518942.72,558.386,11.07,2.5625,39372.656,305.47,35495.305,36051.823,30015.716,
A_speedup_curves,patterns_et_32,enron_x8,pthread_dynamic,1,,runs/i5/A_speedup_curves/patterns_et_32__enron_x8__pthread_dynamic__T1.log,508896,11369469888,5,466943872,44678,1,2,1,518942.72,594.61,0.55,1.0632,86070.758,126.74,85549.684,85541.678,85040.678,
A_speedup_curves,patterns_et_32,enron_x8,pthread_dynamic,12,,runs/i5/A_speedup_curves/patterns_et_32__enron_x8__pthread_dynamic__T12.log,508896,11369469888,5,466943872,44678,12,2,12,518942.72,485.723,9.79,2.3359,41732.129,278.46,38937.848,41692.437,34272.555,
A_speedup_curves,patterns_et_32,enron_x8,pthread_dynamic,4,,runs/i5/A_speedup_curves/patterns_et_32__enron_x8__pthread_dynamic__T4.log,508896,11369469888,5,466943872,44678,4,2,4,518942.72,510.437,5.28,1.7315,54810.425,206.41,52529.465,53997.254,48591.996,
A_speedup_curves,patterns_et_32,enron_x8,pthread_dynamic,8,,runs/i5/A_speedup_curves/patterns_et_32__enron_x8__pthread_dynamic__T8.log,508896,11369469888,5,466943872,44678,8,2,8,518942.72,584.475,9.7,1.9809,50489.083,236.15,45915.233,46655.846,40833.781,
A_speedup_curves,patterns_et_32,enron_x8,pthread_prefetch,1,,runs/i5/A_speedup_curves/patterns_et_32__enron_x8__pthread_prefetch__T1.log,508896,11369469888,5,466943872,44678,1,2,1,518942.72,590.064,0.76,1.0667,86298.236,127.17,85264.846,85216.939,84601.241,
A_speedup_curves,patterns_et_32,enron_x8,pthread_prefetch,12,,runs/i5/A_speedup_curves/patterns_et_32__enron_x8__pthread_prefetch__T12.log,508896,11369469888,5,466943872,44678,12,2,12,518942.72,551.599,7.67,2.3648,41678.696,281.91,38461.977,37833.758,35615.74,
A_speedup_curves,patterns_et_32,enron_x8,pthread_prefetch,4,,runs/i5/A_speedup_curves/patterns_et_32__enron_x8__pthread_prefetch__T4.log,508896,11369469888,5,466943872,44678,4,2,4,518942.72,495.905,6.41,1.6724,56260.257,199.36,54387.636,55984.688,48170.271,
A_speedup_curves,patterns_et_32,enron_x8,pthread_prefetch,8,,runs/i5/A_speedup_curves/patterns_et_32__enron_x8__pthread_prefetch__T8.log,508896,11369469888,5,466943872,44678,8,2,8,518942.72,599.651,11.79,2.0572,48997.175,245.23,44214.306,46221.736,38077.454,
A_speedup_curves,patterns_et_32,enron_x8,sequential,0,,runs/i5/A_speedup_curves/patterns_et_32__enron_x8__sequential__T0.log,508896,11369469888,5,466943872,44678,0,2,1,518942.72,541.435,0.65,1.052,87355.819,125.41,86456.583,86189.755,85969.21,
A_speedup_curves,patterns_et_32,enron_x8,sequential_flat,0,,runs/i5/A_speedup_curves/patterns_et_32__enron_x8__sequential_flat__T0.log,508896,11369469888,5,466943872,44678,0,2,1,518942.72,531.719,0.15,1.1917,76455.92,142.06,76324.717,76357.148,76187.116,
A_speedup_curves,patterns_snort,enron_corpus,pattern_sharded_prefix,1,,runs/i5/A_speedup_curves/patterns_snort__enron_corpus__pattern_sharded_prefix__T1.log,55479,1421183736,5,17853987,4188,1,2,1,56555.52,48.293,0.29,2.1129,5403.09,251.88,5381.0,5383.494,5360.215,
A_speedup_curves,patterns_snort,enron_corpus,pattern_sharded_prefix,10,,runs/i5/A_speedup_curves/patterns_snort__enron_corpus__pattern_sharded_prefix__T10.log,55479,1421183736,5,17853987,4188,10,2,10,56555.52,54.755,10.4,2.4655,5273.335,293.91,4611.447,4373.55,4189.38,
A_speedup_curves,patterns_snort,enron_corpus,pattern_sharded_prefix,12,,runs/i5/A_speedup_curves/patterns_snort__enron_corpus__pattern_sharded_prefix__T12.log,55479,1421183736,5,17853987,4188,12,2,12,56555.52,54.242,10.44,2.32,5741.292,276.56,4900.648,4716.794,4429.482,
A_speedup_curves,patterns_snort,enron_corpus,pattern_sharded_prefix,2,,runs/i5/A_speedup_curves/patterns_snort__enron_corpus__pattern_sharded_prefix__T2.log,55479,1421183736,5,17853987,4188,2,2,2,56555.52,46.618,3.59,2.7063,4456.2,322.62,4201.058,4126.717,4100.056,
A_speedup_curves,patterns_snort,enron_corpus,pattern_sharded_prefix,4,,runs/i5/A_speedup_curves/patterns_snort__enron_corpus__pattern_sharded_prefix__T4.log,55479,1421183736,5,17853987,4188,4,2,4,56555.52,47.87,9.39,2.6834,4834.831,319.88,4237.01,4176.384,3875.104,
A_speedup_curves,patterns_snort,enron_corpus,pattern_sharded_prefix,6,,runs/i5/A_speedup_curves/patterns_snort__enron_corpus__pattern_sharded_prefix__T6.log,55479,1421183736,5,17853987,4188,6,2,6,56555.52,55.412,4.84,2.7447,4444.76,327.19,4142.328,4150.442,3892.746,
A_speedup_curves,patterns_snort,enron_corpus,pattern_sharded_prefix,8,,runs/i5/A_speedup_curves/patterns_snort__enron_corpus__pattern_sharded_prefix__T8.log,55479,1421183736,5,17853987,4188,8,2,8,56555.52,53.252,9.89,2.4437,5010.821,291.31,4652.589,4943.056,3976.485,
A_speedup_curves,patterns_snort,enron_corpus,pthread_2d_sharded_chunked,1,,runs/i5/A_speedup_curves/patterns_snort__enron_corpus__pthread_2d_sharded_chunked__T1.log,55479,1421183736,5,17853987,4188,1,2,1,56555.52,48.085,0.94,2.0889,5514.114,249.02,5442.684,5424.999,5392.515,
A_speedup_curves,patterns_snort,enron_corpus,pthread_2d_sharded_chunked,10,,runs/i5/A_speedup_curves/patterns_snort__enron_corpus__pthread_2d_sharded_chunked__T10.log,55479,1421183736,5,17853987,4188,10,2,10,56555.52,66.131,1.35,5.9154,1949.671,705.17,1922.025,1920.982,1886.675,
A_speedup_curves,patterns_snort,enron_corpus,pthread_2d_sharded_chunked,12,,runs/i5/A_speedup_curves/patterns_snort__enron_corpus__pthread_2d_sharded_chunked__T12.log,55479,1421183736,5,17853987,4188,12,2,12,56555.52,54.151,2.13,6.5884,1781.806,785.4,1725.674,1729.81,1685.155,
A_speedup_curves,patterns_snort,enron_corpus,pthread_2d_sharded_chunked,2,,runs/i5/A_speedup_curves/patterns_snort__enron_corpus__pthread_2d_sharded_chunked__T2.log,55479,1421183736,5,17853987,4188,2,2,2,56555.52,47.119,0.6,2.7705,4136.538,330.27,4103.714,4105.348,4073.445,
A_speedup_curves,patterns_snort,enron_corpus,pthread_2d_sharded_chunked,4,,runs/i5/A_speedup_curves/patterns_snort__enron_corpus__pthread_2d_sharded_chunked__T4.log,55479,1421183736,5,17853987,4188,4,2,4,56555.52,46.079,4.26,3.5781,3315.521,426.55,3177.493,3190.112,2962.01,
A_speedup_curves,patterns_snort,enron_corpus,pthread_2d_sharded_chunked,6,,runs/i5/A_speedup_curves/patterns_snort__enron_corpus__pthread_2d_sharded_chunked__T6.log,55479,1421183736,5,17853987,4188,6,2,6,56555.52,50.766,2.41,4.4621,2653.127,531.92,2548.03,2515.622,2506.484,
A_speedup_curves,patterns_snort,enron_corpus,pthread_2d_sharded_chunked,8,,runs/i5/A_speedup_curves/patterns_snort__enron_corpus__pthread_2d_sharded_chunked__T8.log,55479,1421183736,5,17853987,4188,8,2,8,56555.52,58.007,7.96,5.7186,2179.701,681.71,1988.149,1942.892,1830.606,
A_speedup_curves,patterns_snort,enron_corpus,pthread_chunked,1,,runs/i5/A_speedup_curves/patterns_snort__enron_corpus__pthread_chunked__T1.log,55479,1421183736,5,17853987,4188,1,2,1,56555.52,48.195,0.67,1.9994,5738.603,238.34,5686.539,5676.723,5647.925,
A_speedup_curves,patterns_snort,enron_corpus,pthread_chunked,10,,runs/i5/A_speedup_curves/patterns_snort__enron_corpus__pthread_chunked__T10.log,55479,1421183736,5,17853987,4188,10,2,10,56555.52,46.38,1.87,8.38,1399.246,998.97,1356.742,1348.146,1336.338,
A_speedup_curves,patterns_snort,enron_corpus,pthread_chunked,12,,runs/i5/A_speedup_curves/patterns_snort__enron_corpus__pthread_chunked__T12.log,55479,1421183736,5,17853987,4188,12,2,12,56555.52,46.032,8.38,7.4475,1705.359,887.81,1526.623,1531.728,1346.09,
A_speedup_curves,patterns_snort,enron_corpus,pthread_chunked,2,,runs/i5/A_speedup_curves/patterns_snort__enron_corpus__pthread_chunked__T2.log,55479,1421183736,5,17853987,4188,2,2,2,56555.52,47.64,0.32,3.6474,3128.147,434.8,3117.182,3120.161,3102.406,
A_speedup_curves,patterns_snort,enron_corpus,pthread_chunked,4,,runs/i5/A_speedup_curves/patterns_snort__enron_corpus__pthread_chunked__T4.log,55479,1421183736,5,17853987,4188,4,2,4,56555.52,48.036,2.8,5.1724,2291.128,616.59,2198.12,2199.084,2126.261,
A_speedup_curves,patterns_snort,enron_corpus,pthread_chunked,6,,runs/i5/A_speedup_curves/patterns_snort__enron_corpus__pthread_chunked__T6.log,55479,1421183736,5,17853987,4188,6,2,6,56555.52,46.527,1.82,5.0735,2298.188,604.8,2240.968,2243.152,2199.986,
A_speedup_curves,patterns_snort,enron_corpus,pthread_chunked,8,,runs/i5/A_speedup_curves/patterns_snort__enron_corpus__pthread_chunked__T8.log,55479,1421183736,5,17853987,4188,8,2,8,56555.52,56.623,1.84,5.9119,1976.79,704.75,1923.152,1917.371,1889.902,
A_speedup_curves,patterns_snort,enron_corpus,pthread_chunked_flat,1,,runs/i5/A_speedup_curves/patterns_snort__enron_corpus__pthread_chunked_flat__T1.log,55479,1421183736,5,17853987,4188,1,2,1,56555.52,48.928,0.27,2.0518,5562.918,244.59,5541.34,5544.266,5526.069,
A_speedup_curves,patterns_snort,enron_corpus,pthread_chunked_flat,10,,runs/i5/A_speedup_curves/patterns_snort__enron_corpus__pthread_chunked_flat__T10.log,55479,1421183736,5,17853987,4188,10,2,10,56555.52,47.103,3.17,9.4177,1273.424,1122.68,1207.241,1198.574,1180.521,
A_speedup_curves,patterns_snort,enron_corpus,pthread_chunked_flat,12,,runs/i5/A_speedup_curves/patterns_snort__enron_corpus__pthread_chunked_flat__T12.log,55479,1421183736,5,17853987,4188,12,2,12,56555.52,47.376,4.24,8.1881,1453.581,976.09,1388.544,1359.267,1331.01,
A_speedup_curves,patterns_snort,enron_corpus,pthread_chunked_flat,2,,runs/i5/A_speedup_curves/patterns_snort__enron_corpus__pthread_chunked_flat__T2.log,55479,1421183736,5,17853987,4188,2,2,2,56555.52,47.814,0.48,3.8077,3009.407,453.91,2985.907,2979.031,2973.24,
A_speedup_curves,patterns_snort,enron_corpus,pthread_chunked_flat,4,,runs/i5/A_speedup_curves/patterns_snort__enron_corpus__pthread_chunked_flat__T4.log,55479,1421183736,5,17853987,4188,4,2,4,56555.52,47.399,8.22,5.1401,2450.899,612.75,2211.921,2249.69,1954.378,
A_speedup_curves,patterns_snort,enron_corpus,pthread_chunked_flat,6,,runs/i5/A_speedup_curves/patterns_snort__enron_corpus__pthread_chunked_flat__T6.log,55479,1421183736,5,17853987,4188,6,2,6,56555.52,52.746,0.57,7.1468,1600.766,851.97,1590.84,1589.201,1577.797,
A_speedup_curves,patterns_snort,enron_corpus,pthread_chunked_flat,8,,runs/i5/A_speedup_curves/patterns_snort__enron_corpus__pthread_chunked_flat__T8.log,55479,1421183736,5,17853987,4188,8,2,8,56555.52,57.818,8.27,6.9587,1725.051,829.54,1633.86,1687.178,1394.472,
A_speedup_curves,patterns_snort,enron_corpus,pthread_chunked_v2,1,,runs/i5/A_speedup_curves/patterns_snort__enron_corpus__pthread_chunked_v2__T1.log,55479,1421183736,5,17853987,4188,1,2,1,56555.52,49.528,1.25,1.9794,5830.083,235.96,5743.98,5746.977,5647.461,
A_speedup_curves,patterns_snort,enron_corpus,pthread_chunked_v2,10,,runs/i5/A_speedup_curves/patterns_snort__enron_corpus__pthread_chunked_v2__T10.log,55479,1421183736,5,17853987,4188,10,2,10,56555.52,44.861,6.54,7.2016,1685.053,858.5,1578.744,1578.12,1433.748,
A_speedup_curves,patterns_snort,enron_corpus,pthread_chunked_v2,12,,runs/i5/A_speedup_curves/patterns_snort__enron_corpus__pthread_chunked_v2__T12.log,55479,1421183736,5,17853987,4188,12,2,12,56555.52,82.459,3.6,7.4824,1581.354,891.97,1519.496,1503.0,1467.159,
A_speedup_curves,patterns_snort,enron_corpus,pthread_chunked_v2,2,,runs/i5/A_speedup_curves/patterns_snort__enron_corpus__pthread_chunked_v2__T2.log,55479,1421183736,5,17853987,4188,2,2,2,56555.52,46.483,0.39,3.6469,3135.246,434.75,3117.561,3115.49,3102.15,
A_speedup_curves,patterns_snort,enron_corpus,pthread_chunked_v2,4,,runs/i5/A_speedup_curves/patterns_snort__enron_corpus__pthread_chunked_v2__T4.log,55479,1421183736,5,17853987,4188,4,2,4,56555.52,46.201,3.24,4.0934,2850.247,487.97,2777.503,2829.799,2654.385,
A_speedup_curves,patterns_snort,enron_corpus,pthread_chunked_v2,6,,runs/i5/A_speedup_curves/patterns_snort__enron_corpus__pthread_chunked_v2__T6.log,55479,1421183736,5,17853987,4188,6,2,6,56555.52,51.202,11.27,5.9907,2146.881,714.15,1897.847,1788.75,1719.263,
A_speedup_curves,patterns_snort,enron_corpus,pthread_chunked_v2,8,,runs/i5/A_speedup_curves/patterns_snort__enron_corpus__pthread_chunked_v2__T8.log,55479,1421183736,5,17853987,4188,8,2,8,56555.52,62.992,3.67,5.971,2020.504,711.79,1904.129,1885.744,1845.236,
A_speedup_curves,patterns_snort,enron_corpus,pthread_chunked_v3,1,,runs/i5/A_speedup_curves/patterns_snort__enron_corpus__pthread_chunked_v3__T1.log,55479,1421183736,5,17853987,4188,1,2,1,56555.52,48.543,1.92,1.9757,5932.624,235.52,5754.611,5700.613,5653.865,
A_speedup_curves,patterns_snort,enron_corpus,pthread_chunked_v3,10,,runs/i5/A_speedup_curves/patterns_snort__enron_corpus__pthread_chunked_v3__T10.log,55479,1421183736,5,17853987,4188,10,2,10,56555.52,58.836,1.46,6.8497,1683.672,816.55,1659.845,1666.63,1618.86,
A_speedup_curves,patterns_snort,enron_corpus,pthread_chunked_v3,12,,runs/i5/A_speedup_curves/patterns_snort__enron_corpus__pthread_chunked_v3__T12.log,55479,1421183736,5,17853987,4188,12,2,12,56555.52,57.0,3.84,7.441,1612.855,887.04,1527.95,1513.356,1474.807,
A_speedup_curves,patterns_snort,enron_corpus,pthread_chunked_v3,2,,runs/i5/A_speedup_curves/patterns_snort__enron_corpus__pthread_chunked_v3__T2.log,55479,1421183736,5,17853987,4188,2,2,2,56555.52,49.197,0.15,3.6547,3116.575,435.68,3110.906,3109.3,3106.05,
A_speedup_curves,patterns_snort,enron_corpus,pthread_chunked_v3,4,,runs/i5/A_speedup_curves/patterns_snort__enron_corpus__pthread_chunked_v3__T4.log,55479,1421183736,5,17853987,4188,4,2,4,56555.52,49.641,9.85,4.4705,2794.117,532.93,2543.206,2674.848,2249.251,
A_speedup_curves,patterns_snort,enron_corpus,pthread_chunked_v3,6,,runs/i5/A_speedup_curves/patterns_snort__enron_corpus__pthread_chunked_v3__T6.log,55479,1421183736,5,17853987,4188,6,2,6,56555.52,46.781,0.95,6.5575,1753.986,781.71,1733.813,1734.186,1709.078,
A_speedup_curves,patterns_snort,enron_corpus,pthread_chunked_v3,8,,runs/i5/A_speedup_curves/patterns_snort__enron_corpus__pthread_chunked_v3__T8.log,55479,1421183736,5,17853987,4188,8,2,8,56555.52,54.934,1.29,7.8134,1475.228,931.43,1455.128,1456.31,1427.198,
A_speedup_curves,patterns_snort,enron_corpus,pthread_chunked_v3_flat,1,,runs/i5/A_speedup_curves/patterns_snort__enron_corpus__pthread_chunked_v3_flat__T1.log,55479,1421183736,5,17853987,4188,1,2,1,56555.52,48.041,0.61,2.107,5442.353,251.17,5396.038,5377.925,5368.113,
A_speedup_curves,patterns_snort,enron_corpus,pthread_chunked_v3_flat,10,,runs/i5/A_speedup_curves/patterns_snort__enron_corpus__pthread_chunked_v3_flat__T10.log,55479,1421183736,5,17853987,4188,10,2,10,56555.52,46.41,7.28,8.5406,1481.921,1018.12,1331.23,1338.316,1237.256,
A_speedup_curves,patterns_snort,enron_corpus,pthread_chunked_v3_flat,12,,runs/i5/A_speedup_curves/patterns_snort__enron_corpus__pthread_chunked_v3_flat__T12.log,55479,1421183736,5,17853987,4188,12,2,12,56555.52,56.139,3.68,8.2403,1452.565,982.32,1379.744,1373.468,1328.78,
A_speedup_curves,patterns_snort,enron_corpus,pthread_chunked_v3_flat,2,,runs/i5/A_speedup_curves/patterns_snort__enron_corpus__pthread_chunked_v3_flat__T2.log,55479,1421183736,5,17853987,4188,2,2,2,56555.52,46.489,0.15,3.8309,2972.718,456.68,2967.813,2967.817,2960.869,
A_speedup_curves,patterns_snort,enron_corpus,pthread_chunked_v3_flat,4,,runs/i5/A_speedup_curves/patterns_snort__enron_corpus__pthread_chunked_v3_flat__T4.log,55479,1421183736,5,17853987,4188,4,2,4,56555.52,47.443,5.67,5.1067,2413.509,608.77,2226.368,2146.296,2130.231,
A_speedup_curves,patterns_snort,enron_corpus,pthread_chunked_v3_flat,6,,runs/i5/A_speedup_curves/patterns_snort__enron_corpus__pthread_chunked_v3_flat__T6.log,55479,1421183736,5,17853987,4188,6,2,6,56555.52,46.307,3.7,6.6874,1799.732,797.2,1700.132,1698.942,1637.61,
A_speedup_curves,patterns_snort,enron_corpus,pthread_chunked_v3_flat,8,,runs/i5/A_speedup_curves/patterns_snort__enron_corpus__pthread_chunked_v3_flat__T8.log,55479,1421183736,5,17853987,4188,8,2,8,56555.52,48.933,1.86,8.5736,1370.052,1022.06,1326.097,1316.597,1313.335,
A_speedup_curves,patterns_snort,enron_corpus,pthread_dynamic,1,,runs/i5/A_speedup_curves/patterns_snort__enron_corpus__pthread_dynamic__T1.log,55479,1421183736,5,17853987,4188,1,2,1,56555.52,48.491,0.92,1.9839,5790.101,236.5,5730.738,5718.899,5672.196,
A_speedup_curves,patterns_snort,enron_corpus,pthread_dynamic,10,,runs/i5/A_speedup_curves/patterns_snort__enron_corpus__pthread_dynamic__T10.log,55479,1421183736,5,17853987,4188,10,2,10,56555.52,59.867,1.4,6.778,1716.615,808.0,1677.412,1665.8,1659.886,
A_speedup_curves,patterns_snort,enron_corpus,pthread_dynamic,12,,runs/i5/A_speedup_curves/patterns_snort__enron_corpus__pthread_dynamic__T12.log,55479,1421183736,5,17853987,4188,12,2,12,56555.52,55.173,2.24,9.6309,1225.828,1148.09,1180.519,1175.224,1157.58,
A_speedup_curves,patterns_snort,enron_corpus,pthread_dynamic,2,,runs/i5/A_speedup_curves/patterns_snort__enron_corpus__pthread_dynamic__T2.log,55479,1421183736,5,17853987,4188,2,2,2,56555.52,47.311,0.43,3.626,3154.739,432.25,3135.526,3134.588,3116.963,
A_speedup_curves,patterns_snort,enron_corpus,pthread_dynamic,4,,runs/i5/A_speedup_curves/patterns_snort__enron_corpus__pthread_dynamic__T4.log,55479,1421183736,5,17853987,4188,4,2,4,56555.52,47.887,3.28,5.2049,2263.693,620.47,2184.377,2162.939,2111.769,
A_speedup_curves,patterns_snort,enron_corpus,pthread_dynamic,6,,runs/i5/A_speedup_curves/patterns_snort__enron_corpus__pthread_dynamic__T6.log,55479,1421183736,5,17853987,4188,6,2,6,56555.52,46.85,6.34,5.1626,2324.006,615.43,2202.266,2253.557,1978.097,
A_speedup_curves,patterns_snort,enron_corpus,pthread_dynamic,8,,runs/i5/A_speedup_curves/patterns_snort__enron_corpus__pthread_dynamic__T8.log,55479,1421183736,5,17853987,4188,8,2,8,56555.52,48.779,5.55,6.6564,1805.299,793.51,1708.042,1751.036,1564.028,
A_speedup_curves,patterns_snort,enron_corpus,pthread_prefetch,1,,runs/i5/A_speedup_curves/patterns_snort__enron_corpus__pthread_prefetch__T1.log,55479,1421183736,5,17853987,4188,1,2,1,56555.52,49.587,0.57,1.9325,5931.438,230.37,5883.322,5879.965,5848.915,
A_speedup_curves,patterns_snort,enron_corpus,pthread_prefetch,10,,runs/i5/A_speedup_curves/patterns_snort__enron_corpus__pthread_prefetch__T10.log,55479,1421183736,5,17853987,4188,10,2,10,56555.52,53.431,11.18,7.825,1705.762,932.81,1452.974,1354.161,1325.197,
A_speedup_curves,patterns_snort,enron_corpus,pthread_prefetch,12,,runs/i5/A_speedup_curves/patterns_snort__enron_corpus__pthread_prefetch__T12.log,55479,1421183736,5,17853987,4188,12,2,12,56555.52,53.242,5.55,8.6164,1441.463,1027.16,1319.513,1309.833,1245.477,
A_speedup_curves,patterns_snort,enron_corpus,pthread_prefetch,2,,runs/i5/A_speedup_curves/patterns_snort__enron_corpus__pthread_prefetch__T2.log,55479,1421183736,5,17853987,4188,2,2,2,56555.52,45.1,4.47,3.2691,3645.442,389.71,3477.839,3525.895,3228.718,
A_speedup_curves,patterns_snort,enron_corpus,pthread_prefetch,4,,runs/i5/A_speedup_curves/patterns_snort__enron_corpus__pthread_prefetch__T4.log,55479,1421183736,5,17853987,4188,4,2,4,56555.52,46.885,3.97,4.1222,2879.491,491.4,2758.114,2726.505,2641.232,
A_speedup_curves,patterns_snort,enron_corpus,pthread_prefetch,6,,runs/i5/A_speedup_curves/patterns_snort__enron_corpus__pthread_prefetch__T6.log,55479,1421183736,5,17853987,4188,6,2,6,56555.52,54.152,1.82,5.0651,2292.414,603.81,2244.651,2236.695,2191.724,
A_speedup_curves,patterns_snort,enron_corpus,pthread_prefetch,8,,runs/i5/A_speedup_curves/patterns_snort__enron_corpus__pthread_prefetch__T8.log,55479,1421183736,5,17853987,4188,8,2,8,56555.52,54.861,0.97,5.8933,1962.554,702.53,1929.225,1922.187,1918.223,
A_speedup_curves,patterns_snort,enron_corpus,sequential,0,,runs/i5/A_speedup_curves/patterns_snort__enron_corpus__sequential__T0.log,55479,1421183736,5,17853987,4188,0,2,1,56555.52,50.382,0.22,2.0099,5673.413,239.6,5656.615,5660.297,5640.971,
A_speedup_curves,patterns_snort,enron_corpus,sequential_flat,0,,runs/i5/A_speedup_curves/patterns_snort__enron_corpus__sequential_flat__T0.log,55479,1421183736,5,17853987,4188,0,2,1,56555.52,48.73,0.55,2.0915,5469.711,249.33,5436.006,5446.709,5394.282,
A_speedup_curves,patterns_snort,enron_x8,pattern_sharded_prefix,1,,runs/i5/A_speedup_curves/patterns_snort__enron_x8__pattern_sharded_prefix__T1.log,55479,11369469888,5,142831896,4188,1,2,1,56555.52,46.607,0.14,2.0989,43417.97,250.21,43334.398,43345.45,43270.565,
A_speedup_curves,patterns_snort,enron_x8,pattern_sharded_prefix,12,,runs/i5/A_speedup_curves/patterns_snort__enron_x8__pattern_sharded_prefix__T12.log,55479,11369469888,5,142831896,4188,12,2,12,56555.52,52.845,2.92,2.0615,46124.636,245.74,44122.219,43744.621,42619.983,
A_speedup_curves,patterns_snort,enron_x8,pattern_sharded_prefix,4,,runs/i5/A_speedup_curves/patterns_snort__enron_x8__pattern_sharded_prefix__T4.log,55479,11369469888,5,142831896,4188,4,2,4,56555.52,47.172,3.8,2.513,37920.648,299.57,36194.304,35701.811,34662.01,
A_speedup_curves,patterns_snort,enron_x8,pattern_sharded_prefix,8,,runs/i5/A_speedup_curves/patterns_snort__enron_x8__pattern_sharded_prefix__T8.log,55479,11369469888,5,142831896,4188,8,2,8,56555.52,51.761,4.19,2.3963,39806.16,285.66,37957.52,37100.13,36399.913,
A_speedup_curves,patterns_snort,enron_x8,pthread_2d_sharded_chunked,1,,runs/i5/A_speedup_curves/patterns_snort__enron_x8__pthread_2d_sharded_chunked__T1.log,55479,11369469888,5,142831896,4188,1,2,1,56555.52,46.704,0.1,2.1002,43343.049,250.37,43307.491,43325.694,43236.235,
A_speedup_curves,patterns_snort,enron_x8,pthread_2d_sharded_chunked,12,,runs/i5/A_speedup_curves/patterns_snort__enron_x8__pthread_2d_sharded_chunked__T12.log,55479,11369469888,5,142831896,4188,12,2,12,56555.52,48.932,7.48,7.2275,13470.614,861.59,12584.671,12853.05,10989.17,
A_speedup_curves,patterns_snort,enron_x8,pthread_2d_sharded_chunked,4,,runs/i5/A_speedup_curves/patterns_snort__enron_x8__pthread_2d_sharded_chunked__T4.log,55479,11369469888,5,142831896,4188,4,2,4,56555.52,55.918,5.11,3.6741,25984.679,437.99,24755.909,25101.405,23028.124,
A_speedup_curves,patterns_snort,enron_x8,pthread_2d_sharded_chunked,8,,runs/i5/A_speedup_curves/patterns_snort__enron_x8__pthread_2d_sharded_chunked__T8.log,55479,11369469888,5,142831896,4188,8,2,8,56555.52,66.906,6.19,5.4746,17386.729,652.62,16614.268,17028.58,14829.513,
A_speedup_curves,patterns_snort,enron_x8,pthread_chunked,1,,runs/i5/A_speedup_curves/patterns_snort__enron_x8__pthread_chunked__T1.log,55479,11369469888,5,142831896,4188,1,2,1,56555.52,46.621,0.08,2.0196,45081.622,240.76,45036.453,45016.608,45006.979,
A_speedup_curves,patterns_snort,enron_x8,pthread_chunked,12,,runs/i5/A_speedup_curves/patterns_snort__enron_x8__pthread_chunked__T12.log,55479,11369469888,5,142831896,4188,12,2,12,56555.52,53.3,6.26,7.9575,12107.108,948.61,11430.218,11840.527,10598.082,
A_speedup_curves,patterns_snort,enron_x8,pthread_chunked,4,,runs/i5/A_speedup_curves/patterns_snort__enron_x8__pthread_chunked__T4.log,55479,11369469888,5,142831896,4188,4,2,4,56555.52,46.995,4.95,4.3588,21978.601,519.61,20867.063,21004.892,19288.373,
A_speedup_curves,patterns_snort,enron_x8,pthread_chunked,8,,runs/i5/A_speedup_curves/patterns_snort__enron_x8__pthread_chunked__T8.log,55479,11369469888,5,142831896,4188,8,2,8,56555.52,50.208,6.87,6.4,15204.801,762.93,14211.942,14268.184,13199.802,
A_speedup_curves,patterns_snort,enron_x8,pthread_chunked_flat,1,,runs/i5/A_speedup_curves/patterns_snort__enron_x8__pthread_chunked_flat__T1.log,55479,11369469888,5,142831896,4188,1,2,1,56555.52,45.656,0.12,2.1108,43154.033,251.62,43091.446,43072.264,43038.094,
A_speedup_curves,patterns_snort,enron_x8,pthread_chunked_flat,12,,runs/i5/A_speedup_curves/patterns_snort__enron_x8__pthread_chunked_flat__T12.log,55479,11369469888,5,142831896,4188,12,2,12,56555.52,43.588,5.49,9.0036,10534.944,1073.32,10102.115,10354.293,9207.881,
A_speedup_curves,patterns_snort,enron_x8,pthread_chunked_flat,4,,runs/i5/A_speedup_curves/patterns_snort__enron_x8__pthread_chunked_flat__T4.log,55479,11369469888,5,142831896,4188,4,2,4,56555.52,49.112,3.75,4.7852,19711.728,570.44,19007.683,19247.084,18134.463,
A_speedup_curves,patterns_snort,enron_x8,pthread_chunked_flat,8,,runs/i5/A_speedup_curves/patterns_snort__enron_x8__pthread_chunked_flat__T8.log,55479,11369469888,5,142831896,4188,8,2,8,56555.52,51.877,8.56,7.0554,13521.25,841.07,12891.661,13408.07,10944.275,
A_speedup_curves,patterns_snort,enron_x8,pthread_chunked_v2,1,,runs/i5/A_speedup_curves/patterns_snort__enron_x8__pthread_chunked_v2__T1.log,55479,11369469888,5,142831896,4188,1,2,1,56555.52,46.991,0.17,2.0137,45300.485,240.05,45169.348,45132.365,45120.2,
