17:05:27	pre:patterns_snort__enron_corpus__pthread_2d_sharded_chunked__T12	2449
17:05:30	post:patterns_snort__enron_corpus__pthread_2d_sharded_chunked__T12	2015
17:05:30	pre:patterns_snort__enron_corpus__pattern_sharded_prefix__T12	2228
17:05:46	post:patterns_snort__enron_corpus__pattern_sharded_prefix__T12	1567
17:05:46	pre:patterns_snort__enron_corpus__pthread_chunked__T14	2158
17:05:49	post:patterns_snort__enron_corpus__pthread_chunked__T14	1789
17:05:49	pre:patterns_snort__enron_corpus__pthread_chunked_v2__T14	1930
17:05:51	post:patterns_snort__enron_corpus__pthread_chunked_v2__T14	1651
17:05:51	pre:patterns_snort__enron_corpus__pthread_chunked_v3__T14	2741
17:05:54	post:patterns_snort__enron_corpus__pthread_chunked_v3__T14	2416
17:05:54	pre:patterns_snort__enron_corpus__pthread_dynamic__T14	2854
17:05:56	post:patterns_snort__enron_corpus__pthread_dynamic__T14	1974
17:05:56	pre:patterns_snort__enron_corpus__pthread_prefetch__T14	2767
17:05:59	post:patterns_snort__enron_corpus__pthread_prefetch__T14	1656
17:05:59	pre:patterns_snort__enron_corpus__pthread_chunked_flat__T14	1900
17:06:01	post:patterns_snort__enron_corpus__pthread_chunked_flat__T14	1942
17:06:01	pre:patterns_snort__enron_corpus__pthread_chunked_v3_flat__T14	2569
17:06:04	post:patterns_snort__enron_corpus__pthread_chunked_v3_flat__T14	2435
17:06:04	pre:patterns_snort__enron_corpus__pthread_2d_sharded_chunked__T14	2485
17:06:07	post:patterns_snort__enron_corpus__pthread_2d_sharded_chunked__T14	2282
17:06:07	pre:patterns_snort__enron_corpus__pattern_sharded_prefix__T14	2491
17:06:23	post:patterns_snort__enron_corpus__pattern_sharded_prefix__T14	1887
17:06:23	pre:patterns_snort__enron_corpus__pthread_chunked__T16	2418
17:06:25	post:patterns_snort__enron_corpus__pthread_chunked__T16	2736
17:06:25	pre:patterns_snort__enron_corpus__pthread_chunked_v2__T16	2625
17:06:28	post:patterns_snort__enron_corpus__pthread_chunked_v2__T16	2375
17:06:28	pre:patterns_snort__enron_corpus__pthread_chunked_v3__T16	2822
17:06:30	post:patterns_snort__enron_corpus__pthread_chunked_v3__T16	3090
17:06:30	pre:patterns_snort__enron_corpus__pthread_dynamic__T16	3159
17:06:32	post:patterns_snort__enron_corpus__pthread_dynamic__T16	2427
17:06:32	pre:patterns_snort__enron_corpus__pthread_prefetch__T16	2665
17:06:34	post:patterns_snort__enron_corpus__pthread_prefetch__T16	2236
17:06:34	pre:patterns_snort__enron_corpus__pthread_chunked_flat__T16	2508
17:06:37	post:patterns_snort__enron_corpus__pthread_chunked_flat__T16	1632
17:06:37	pre:patterns_snort__enron_corpus__pthread_chunked_v3_flat__T16	2687
17:06:39	post:patterns_snort__enron_corpus__pthread_chunked_v3_flat__T16	3170
17:06:39	pre:patterns_snort__enron_corpus__pthread_2d_sharded_chunked__T16	3271
17:06:42	post:patterns_snort__enron_corpus__pthread_2d_sharded_chunked__T16	1768
17:06:42	pre:patterns_snort__enron_corpus__pattern_sharded_prefix__T16	2376
17:06:57	post:patterns_snort__enron_corpus__pattern_sharded_prefix__T16	1780
17:06:57	pre:patterns_snort__enron_corpus__pthread_chunked__T18	2525
17:07:00	post:patterns_snort__enron_corpus__pthread_chunked__T18	2213
17:07:00	pre:patterns_snort__enron_corpus__pthread_chunked_v2__T18	2876
17:07:02	post:patterns_snort__enron_corpus__pthread_chunked_v2__T18	2199
17:07:02	pre:patterns_snort__enron_corpus__pthread_chunked_v3__T18	2670
17:07:04	post:patterns_snort__enron_corpus__pthread_chunked_v3__T18	2286
17:07:04	pre:patterns_snort__enron_corpus__pthread_dynamic__T18	2566
17:07:06	post:patterns_snort__enron_corpus__pthread_dynamic__T18	1752
17:07:06	pre:patterns_snort__enron_corpus__pthread_prefetch__T18	2106
17:07:09	post:patterns_snort__enron_corpus__pthread_prefetch__T18	1990
17:07:09	pre:patterns_snort__enron_corpus__pthread_chunked_flat__T18	2464
17:07:11	post:patterns_snort__enron_corpus__pthread_chunked_flat__T18	1995
17:07:11	pre:patterns_snort__enron_corpus__pthread_chunked_v3_flat__T18	2532
17:07:13	post:patterns_snort__enron_corpus__pthread_chunked_v3_flat__T18	2063
17:07:13	pre:patterns_snort__enron_corpus__pthread_2d_sharded_chunked__T18	2727
17:07:16	post:patterns_snort__enron_corpus__pthread_2d_sharded_chunked__T18	1608
17:07:16	pre:patterns_snort__enron_corpus__pattern_sharded_prefix__T18	1909
17:07:32	post:patterns_snort__enron_corpus__pattern_sharded_prefix__T18	1972
17:07:32	pre:patterns_snort__enron_corpus__pthread_chunked__T20	2112
17:07:34	post:patterns_snort__enron_corpus__pthread_chunked__T20	2158
17:07:34	pre:patterns_snort__enron_corpus__pthread_chunked_v2__T20	2505
17:07:36	post:patterns_snort__enron_corpus__pthread_chunked_v2__T20	2167
17:07:36	pre:patterns_snort__enron_corpus__pthread_chunked_v3__T20	3024
17:07:38	post:patterns_snort__enron_corpus__pthread_chunked_v3__T20	1993
17:07:38	pre:patterns_snort__enron_corpus__pthread_dynamic__T20	2539
17:07:40	post:patterns_snort__enron_corpus__pthread_dynamic__T20	1928
17:07:40	pre:patterns_snort__enron_corpus__pthread_prefetch__T20	2161
17:07:42	post:patterns_snort__enron_corpus__pthread_prefetch__T20	2098
17:07:42	pre:patterns_snort__enron_corpus__pthread_chunked_flat__T20	2921
17:07:44	post:patterns_snort__enron_corpus__pthread_chunked_flat__T20	2100
17:07:44	pre:patterns_snort__enron_corpus__pthread_chunked_v3_flat__T20	2676
17:07:46	post:patterns_snort__enron_corpus__pthread_chunked_v3_flat__T20	2397
17:07:46	pre:patterns_snort__enron_corpus__pthread_2d_sharded_chunked__T20	3107
17:07:49	post:patterns_snort__enron_corpus__pthread_2d_sharded_chunked__T20	2254
17:07:49	pre:patterns_snort__enron_corpus__pattern_sharded_prefix__T20	2696
17:08:05	post:patterns_snort__enron_corpus__pattern_sharded_prefix__T20	1720
17:08:05	pre:patterns_snort__enron_corpus__pthread_chunked__T22	2313
17:08:07	post:patterns_snort__enron_corpus__pthread_chunked__T22	2788
17:08:07	pre:patterns_snort__enron_corpus__pthread_chunked_v2__T22	3135
17:08:09	post:patterns_snort__enron_corpus__pthread_chunked_v2__T22	2386
17:08:09	pre:patterns_snort__enron_corpus__pthread_chunked_v3__T22	2466
17:08:10	post:patterns_snort__enron_corpus__pthread_chunked_v3__T22	3261
17:08:10	pre:patterns_snort__enron_corpus__pthread_dynamic__T22	3336
17:08:12	post:patterns_snort__enron_corpus__pthread_dynamic__T22	2690
17:08:12	pre:patterns_snort__enron_corpus__pthread_prefetch__T22	3007
17:08:14	post:patterns_snort__enron_corpus__pthread_prefetch__T22	2751
17:08:14	pre:patterns_snort__enron_corpus__pthread_chunked_flat__T22	3092
17:08:16	post:patterns_snort__enron_corpus__pthread_chunked_flat__T22	2720
17:08:16	pre:patterns_snort__enron_corpus__pthread_chunked_v3_flat__T22	3053
17:08:18	post:patterns_snort__enron_corpus__pthread_chunked_v3_flat__T22	3128
17:08:18	pre:patterns_snort__enron_corpus__pthread_2d_sharded_chunked__T22	3769
17:08:20	post:patterns_snort__enron_corpus__pthread_2d_sharded_chunked__T22	2404
17:08:20	pre:patterns_snort__enron_corpus__pattern_sharded_prefix__T22	3302
17:08:36	post:patterns_snort__enron_corpus__pattern_sharded_prefix__T22	1746
17:08:36	pre:patterns_snort__enron_corpus__pthread_chunked__T24	2323
17:08:38	post:patterns_snort__enron_corpus__pthread_chunked__T24	2975
17:08:38	pre:patterns_snort__enron_corpus__pthread_chunked_v2__T24	3260
17:08:40	post:patterns_snort__enron_corpus__pthread_chunked_v2__T24	2697
17:08:40	pre:patterns_snort__enron_corpus__pthread_chunked_v3__T24	3177
17:08:42	post:patterns_snort__enron_corpus__pthread_chunked_v3__T24	3287
17:08:42	pre:patterns_snort__enron_corpus__pthread_dynamic__T24	3741
17:08:44	post:patterns_snort__enron_corpus__pthread_dynamic__T24	3050
17:08:44	pre:patterns_snort__enron_corpus__pthread_prefetch__T24	3512
17:08:45	post:patterns_snort__enron_corpus__pthread_prefetch__T24	1808
17:08:45	pre:patterns_snort__enron_corpus__pthread_chunked_flat__T24	2334
17:08:47	post:patterns_snort__enron_corpus__pthread_chunked_flat__T24	2110
17:08:47	pre:patterns_snort__enron_corpus__pthread_chunked_v3_flat__T24	2656
17:08:49	post:patterns_snort__enron_corpus__pthread_chunked_v3_flat__T24	3164
17:08:49	pre:patterns_snort__enron_corpus__pthread_2d_sharded_chunked__T24	3619
17:08:51	post:patterns_snort__enron_corpus__pthread_2d_sharded_chunked__T24	2557
17:08:51	pre:patterns_snort__enron_corpus__pattern_sharded_prefix__T24	2961
17:09:07	post:patterns_snort__enron_corpus__pattern_sharded_prefix__T24	1785
17:09:07	pre:patterns_snort__enron_corpus__pthread_chunked__T26	2418
17:09:09	post:patterns_snort__enron_corpus__pthread_chunked__T26	3019
17:09:09	pre:patterns_snort__enron_corpus__pthread_chunked_v2__T26	3149
17:09:11	post:patterns_snort__enron_corpus__pthread_chunked_v2__T26	2993
17:09:11	pre:patterns_snort__enron_corpus__pthread_chunked_v3__T26	3265
17:09:12	post:patterns_snort__enron_corpus__pthread_chunked_v3__T26	4140
17:09:12	pre:patterns_snort__enron_corpus__pthread_dynamic__T26	4406
17:09:14	post:patterns_snort__enron_corpus__pthread_dynamic__T26	3300
17:09:14	pre:patterns_snort__enron_corpus__pthread_prefetch__T26	3428
17:09:16	post:patterns_snort__enron_corpus__pthread_prefetch__T26	3379
17:09:16	pre:patterns_snort__enron_corpus__pthread_chunked_flat__T26	3881
17:09:17	post:patterns_snort__enron_corpus__pthread_chunked_flat__T26	3213
17:09:17	pre:patterns_snort__enron_corpus__pthread_chunked_v3_flat__T26	3516
17:09:19	post:patterns_snort__enron_corpus__pthread_chunked_v3_flat__T26	3852
17:09:19	pre:patterns_snort__enron_corpus__pthread_2d_sharded_chunked__T26	4376
17:09:21	post:patterns_snort__enron_corpus__pthread_2d_sharded_chunked__T26	3350
17:09:21	pre:patterns_snort__enron_corpus__pattern_sharded_prefix__T26	3466
17:09:37	post:patterns_snort__enron_corpus__pattern_sharded_prefix__T26	2174
17:09:37	pre:patterns_snort__enron_corpus__pthread_chunked__T28	2424
17:09:39	post:patterns_snort__enron_corpus__pthread_chunked__T28	3045
17:09:39	pre:patterns_snort__enron_corpus__pthread_chunked_v2__T28	3117
17:09:40	post:patterns_snort__enron_corpus__pthread_chunked_v2__T28	4203
17:09:40	pre:patterns_snort__enron_corpus__pthread_chunked_v3__T28	4373
17:09:42	post:patterns_snort__enron_corpus__pthread_chunked_v3__T28	4384
17:09:42	pre:patterns_snort__enron_corpus__pthread_dynamic__T28	4590
17:09:44	post:patterns_snort__enron_corpus__pthread_dynamic__T28	4109
17:09:44	pre:patterns_snort__enron_corpus__pthread_prefetch__T28	3740
17:09:45	post:patterns_snort__enron_corpus__pthread_prefetch__T28	3723
17:09:45	pre:patterns_snort__enron_corpus__pthread_chunked_flat__T28	4183
17:09:47	post:patterns_snort__enron_corpus__pthread_chunked_flat__T28	3276
17:09:47	pre:patterns_snort__enron_corpus__pthread_chunked_v3_flat__T28	3374
17:09:48	post:patterns_snort__enron_corpus__pthread_chunked_v3_flat__T28	4155
17:09:48	pre:patterns_snort__enron_corpus__pthread_2d_sharded_chunked__T28	4292
17:09:50	post:patterns_snort__enron_corpus__pthread_2d_sharded_chunked__T28	3071
17:09:50	pre:patterns_snort__enron_corpus__pattern_sharded_prefix__T28	3257
